pair,metric,component,layer,head,value_std
version1_vs_version3,mmd_rbf,q,4,11,0.00094
version1_vs_version3,mmd_rbf,q,4,12,0.000846
version1_vs_version3,mmd_rbf,q,4,13,0.00078
version1_vs_version3,mmd_rbf,q,4,14,0.001985
version1_vs_version3,mmd_rbf,q,4,15,0.002197
version1_vs_version3,mmd_rbf,q,4,16,0.002176
version1_vs_version3,mmd_rbf,q,4,17,0.002077
version1_vs_version3,mmd_rbf,q,4,18,0.002302
version1_vs_version3,mmd_rbf,q,4,19,0.003501
version1_vs_version3,mmd_rbf,q,4,20,0.003489
version1_vs_version3,mmd_rbf,q,4,21,0.001789
version1_vs_version3,mmd_rbf,q,4,22,0.002573
version1_vs_version3,mmd_rbf,q,4,23,0.00332
version1_vs_version3,mmd_rbf,q,4,24,0.001922
version1_vs_version3,mmd_rbf,q,4,25,0.004998
version1_vs_version3,mmd_rbf,q,4,26,0.004755
version1_vs_version3,mmd_rbf,q,4,27,0.004085
version1_vs_version3,mmd_rbf,q,4,28,0.002375
version1_vs_version3,mmd_rbf,q,4,29,0.002091
version1_vs_version3,mmd_rbf,q,4,30,0.001717
version1_vs_version3,mmd_rbf,q,4,31,0.001999
version1_vs_version3,mmd_rbf,q,4,32,0.001633
version1_vs_version3,mmd_rbf,q,4,33,0.001861
version1_vs_version3,mmd_rbf,q,4,34,0.0018
version1_vs_version3,mmd_rbf,q,4,35,0.001639
version1_vs_version3,mmd_rbf,q,4,36,0.001431
version1_vs_version3,mmd_rbf,q,4,37,0.002005
version1_vs_version3,mmd_rbf,q,4,38,0.002948
version1_vs_version3,mmd_rbf,q,4,39,0.001637
version1_vs_version3,mmd_rbf,q,5,0,0.002118
version1_vs_version3,mmd_rbf,q,5,1,0.003649
version1_vs_version3,mmd_rbf,q,5,2,0.002035
version1_vs_version3,mmd_rbf,q,5,3,0.002047
version1_vs_version3,mmd_rbf,q,5,4,0.001782
version1_vs_version3,mmd_rbf,q,5,5,0.002144
version1_vs_version3,mmd_rbf,q,5,6,0.001951
version1_vs_version3,mmd_rbf,q,5,7,0.001529
version1_vs_version3,mmd_rbf,q,5,8,0.001293
version1_vs_version3,mmd_rbf,q,5,9,0.001939
version1_vs_version3,mmd_rbf,q,5,10,0.001456
version1_vs_version3,mmd_rbf,q,5,11,0.002026
version1_vs_version3,mmd_rbf,q,5,12,0.001971
version1_vs_version3,mmd_rbf,q,5,13,0.001889
version1_vs_version3,mmd_rbf,q,5,14,0.001637
version1_vs_version3,mmd_rbf,q,5,15,0.002001
version1_vs_version3,mmd_rbf,q,5,16,0.001843
version1_vs_version3,mmd_rbf,q,5,17,0.001838
version1_vs_version3,mmd_rbf,q,5,18,0.001753
version1_vs_version3,mmd_rbf,q,5,19,0.002205
version1_vs_version3,mmd_rbf,q,5,20,0.0014
version1_vs_version3,mmd_rbf,q,5,21,0.001638
version1_vs_version3,mmd_rbf,q,5,22,0.001127
version1_vs_version3,mmd_rbf,q,5,23,0.001139
version1_vs_version3,mmd_rbf,q,5,24,0.002024
version1_vs_version3,mmd_rbf,q,5,25,0.003927
version1_vs_version3,mmd_rbf,q,5,26,0.001706
version1_vs_version3,mmd_rbf,q,5,27,0.005029
version1_vs_version3,mmd_rbf,q,5,28,0.005898
version1_vs_version3,mmd_rbf,q,5,29,0.000912
version1_vs_version3,mmd_rbf,q,5,30,0.002432
version1_vs_version3,mmd_rbf,q,5,31,0.002089
version1_vs_version3,mmd_rbf,q,5,32,0.001911
version1_vs_version3,mmd_rbf,q,5,33,0.003794
version1_vs_version3,mmd_rbf,q,5,34,0.002282
version1_vs_version3,mmd_rbf,q,5,35,0.002113
version1_vs_version3,mmd_rbf,q,5,36,0.001919
version1_vs_version3,mmd_rbf,q,5,37,0.002541
version1_vs_version3,mmd_rbf,q,5,38,0.001568
version1_vs_version3,mmd_rbf,q,5,39,0.002495
version1_vs_version3,mmd_rbf,q,6,0,0.001969
version1_vs_version3,mmd_rbf,q,6,1,0.002198
version1_vs_version3,mmd_rbf,q,6,2,0.001362
version1_vs_version3,mmd_rbf,q,6,3,0.001971
version1_vs_version3,mmd_rbf,q,6,4,0.002697
version1_vs_version3,mmd_rbf,q,6,5,0.003797
version1_vs_version3,mmd_rbf,q,6,6,0.003367
version1_vs_version3,mmd_rbf,q,6,7,0.00109
version1_vs_version3,mmd_rbf,q,6,8,0.003268
version1_vs_version3,mmd_rbf,q,6,9,0.001711
version1_vs_version3,mmd_rbf,q,6,10,0.00236
version1_vs_version3,mmd_rbf,q,6,11,0.001779
version1_vs_version3,mmd_rbf,q,6,12,0.001992
version1_vs_version3,mmd_rbf,q,6,13,0.002294
version1_vs_version3,mmd_rbf,q,6,14,0.002377
version1_vs_version3,mmd_rbf,q,6,15,0.001623
version1_vs_version3,mmd_rbf,q,6,16,0.002348
version1_vs_version3,mmd_rbf,q,6,17,0.001958
version1_vs_version3,mmd_rbf,q,6,18,0.001268
version1_vs_version3,mmd_rbf,q,6,19,0.001937
version1_vs_version3,mmd_rbf,q,6,20,0.002734
version1_vs_version3,mmd_rbf,q,6,21,0.001935
version1_vs_version3,mmd_rbf,q,6,22,0.002192
version1_vs_version3,mmd_rbf,q,6,23,0.002172
version1_vs_version3,mmd_rbf,q,6,24,0.001735
version1_vs_version3,mmd_rbf,q,6,25,0.001431
version1_vs_version3,mmd_rbf,q,6,26,0.00221
version1_vs_version3,mmd_rbf,q,6,27,0.001522
version1_vs_version3,mmd_rbf,q,6,28,0.001618
version1_vs_version3,mmd_rbf,q,6,29,0.000693
version1_vs_version3,mmd_rbf,q,6,30,0.001757
version1_vs_version3,mmd_rbf,q,6,31,0.002239
version1_vs_version3,mmd_rbf,q,6,32,0.003125
version1_vs_version3,mmd_rbf,q,6,33,0.002646
version1_vs_version3,mmd_rbf,q,6,34,0.008942
version1_vs_version3,mmd_rbf,q,6,35,0.004028
version1_vs_version3,mmd_rbf,q,6,36,0.003236
version1_vs_version3,mmd_rbf,q,6,37,0.005638
version1_vs_version3,mmd_rbf,q,6,38,0.002365
version1_vs_version3,mmd_rbf,q,6,39,0.003057
version1_vs_version3,mmd_rbf,q,7,0,0.001345
version1_vs_version3,mmd_rbf,q,7,1,0.001881
version1_vs_version3,mmd_rbf,q,7,2,0.001147
version1_vs_version3,mmd_rbf,q,7,3,0.00193
version1_vs_version3,mmd_rbf,q,7,4,0.002053
version1_vs_version3,mmd_rbf,q,7,5,0.001655
version1_vs_version3,mmd_rbf,q,7,6,0.003156
version1_vs_version3,mmd_rbf,q,7,7,0.002432
version1_vs_version3,mmd_rbf,q,7,8,0.002316
version1_vs_version3,mmd_rbf,q,7,9,0.002977
version1_vs_version3,mmd_rbf,q,7,10,0.001463
version1_vs_version3,mmd_rbf,q,7,11,0.001733
version1_vs_version3,mmd_rbf,q,7,12,0.001788
version1_vs_version3,mmd_rbf,q,7,13,0.001347
version1_vs_version3,mmd_rbf,q,7,14,0.002189
version1_vs_version3,mmd_rbf,q,7,15,0.002331
version1_vs_version3,mmd_rbf,q,7,16,0.002334
version1_vs_version3,mmd_rbf,q,7,17,0.002511
version1_vs_version3,mmd_rbf,q,7,18,0.001684
version1_vs_version3,mmd_rbf,q,7,19,0.002562
version1_vs_version3,mmd_rbf,q,7,20,0.002479
version1_vs_version3,mmd_rbf,q,7,21,0.002142
version1_vs_version3,mmd_rbf,q,7,22,0.002269
version1_vs_version3,mmd_rbf,q,7,23,0.001846
version1_vs_version3,mmd_rbf,q,7,24,0.001893
version1_vs_version3,mmd_rbf,q,7,25,0.002161
version1_vs_version3,mmd_rbf,q,7,26,0.002168
version1_vs_version3,mmd_rbf,q,7,27,0.002177
version1_vs_version3,mmd_rbf,q,7,28,0.002286
version1_vs_version3,mmd_rbf,q,7,29,0.002309
version1_vs_version3,mmd_rbf,q,7,30,0.003596
version1_vs_version3,mmd_rbf,q,7,31,0.002495
version1_vs_version3,mmd_rbf,q,7,32,0.005784
version1_vs_version3,mmd_rbf,q,7,33,0.002821
version1_vs_version3,mmd_rbf,q,7,34,0.006264
version1_vs_version3,mmd_rbf,q,7,35,0.002336
version1_vs_version3,mmd_rbf,q,7,36,0.001622
version1_vs_version3,mmd_rbf,q,7,37,0.002799
version1_vs_version3,mmd_rbf,q,7,38,0.002078
version1_vs_version3,mmd_rbf,q,7,39,0.003232
version1_vs_version3,mmd_rbf,q,8,0,0.001819
version1_vs_version3,mmd_rbf,q,8,1,0.002057
version1_vs_version3,mmd_rbf,q,8,2,0.002408
version1_vs_version3,mmd_rbf,q,8,3,0.00138
version1_vs_version3,mmd_rbf,q,8,4,0.001493
version1_vs_version3,mmd_rbf,q,8,5,0.002533
version1_vs_version3,mmd_rbf,q,8,6,0.002535
version1_vs_version3,mmd_rbf,q,8,7,0.002068
version1_vs_version3,mmd_rbf,q,8,8,0.00308
version1_vs_version3,mmd_rbf,q,8,9,0.003894
version1_vs_version3,mmd_rbf,q,8,10,0.002024
version1_vs_version3,mmd_rbf,q,8,11,0.002301
version1_vs_version3,mmd_rbf,q,8,12,0.00175
version1_vs_version3,mmd_rbf,q,8,13,0.001774
version1_vs_version3,mmd_rbf,q,8,14,0.001729
version1_vs_version3,mmd_rbf,q,8,15,0.005267
version1_vs_version3,mmd_rbf,q,8,16,0.003147
version1_vs_version3,mmd_rbf,q,8,17,0.002439
version1_vs_version3,mmd_rbf,q,8,18,0.003874
version1_vs_version3,mmd_rbf,q,8,19,0.002783
version1_vs_version3,mmd_rbf,q,8,20,0.002134
version1_vs_version3,mmd_rbf,q,8,21,0.001691
version1_vs_version3,mmd_rbf,q,8,22,0.00215
version1_vs_version3,mmd_rbf,q,8,23,0.001961
version1_vs_version3,mmd_rbf,q,8,24,0.002007
version1_vs_version3,mmd_rbf,q,8,25,0.00192
version1_vs_version3,mmd_rbf,q,8,26,0.001596
version1_vs_version3,mmd_rbf,q,8,27,0.002
version1_vs_version3,mmd_rbf,q,8,28,0.002285
version1_vs_version3,mmd_rbf,q,8,29,0.002324
version1_vs_version3,mmd_rbf,q,8,30,0.001991
version1_vs_version3,mmd_rbf,q,8,31,0.002032
version1_vs_version3,mmd_rbf,q,8,32,0.001965
version1_vs_version3,mmd_rbf,q,8,33,0.001863
version1_vs_version3,mmd_rbf,q,8,34,0.002123
version1_vs_version3,mmd_rbf,q,8,35,0.001816
version1_vs_version3,mmd_rbf,q,8,36,0.002046
version1_vs_version3,mmd_rbf,q,8,37,0.001795
version1_vs_version3,mmd_rbf,q,8,38,0.002152
version1_vs_version3,mmd_rbf,q,8,39,0.002471
version1_vs_version3,mmd_rbf,q,9,0,0.001451
version1_vs_version3,mmd_rbf,q,9,1,0.001168
version1_vs_version3,mmd_rbf,q,9,2,0.002265
version1_vs_version3,mmd_rbf,q,9,3,0.001695
version1_vs_version3,mmd_rbf,q,9,4,0.001218
version1_vs_version3,mmd_rbf,q,9,5,0.000938
version1_vs_version3,mmd_rbf,q,9,6,0.001748
version1_vs_version3,mmd_rbf,q,9,7,0.001431
version1_vs_version3,mmd_rbf,q,9,8,0.001589
version1_vs_version3,mmd_rbf,q,9,9,0.000973
version1_vs_version3,mmd_rbf,q,9,10,0.00197
version1_vs_version3,mmd_rbf,q,9,11,0.002728
version1_vs_version3,mmd_rbf,q,9,12,0.001525
version1_vs_version3,mmd_rbf,q,9,13,0.00178
version1_vs_version3,mmd_rbf,q,9,14,0.001666
version1_vs_version3,mmd_rbf,q,9,15,0.001562
version1_vs_version3,mmd_rbf,q,9,16,0.001862
version1_vs_version3,mmd_rbf,q,9,17,0.001291
version1_vs_version3,mmd_rbf,q,9,18,0.001763
version1_vs_version3,mmd_rbf,q,9,19,0.001792
version1_vs_version3,mmd_rbf,q,9,20,0.001669
version1_vs_version3,mmd_rbf,q,9,21,0.001319
version1_vs_version3,mmd_rbf,q,9,22,0.001569
version1_vs_version3,mmd_rbf,q,9,23,0.001849
version1_vs_version3,mmd_rbf,q,9,24,0.001941
version1_vs_version3,mmd_rbf,q,9,25,0.001365
version1_vs_version3,mmd_rbf,q,9,26,0.001591
version1_vs_version3,mmd_rbf,q,9,27,0.001895
version1_vs_version3,mmd_rbf,q,9,28,0.001947
version1_vs_version3,mmd_rbf,q,9,29,0.001546
version1_vs_version3,mmd_rbf,q,9,30,0.001654
version1_vs_version3,mmd_rbf,q,9,31,0.001694
version1_vs_version3,mmd_rbf,q,9,32,0.002153
version1_vs_version3,mmd_rbf,q,9,33,0.001799
version1_vs_version3,mmd_rbf,q,9,34,0.001332
version1_vs_version3,mmd_rbf,q,9,35,0.001622
version1_vs_version3,mmd_rbf,q,9,36,0.001766
version1_vs_version3,mmd_rbf,q,9,37,0.001683
version1_vs_version3,mmd_rbf,q,9,38,0.001626
version1_vs_version3,mmd_rbf,q,9,39,0.001154
version1_vs_version3,mmd_rbf,q,10,0,0.001969
version1_vs_version3,mmd_rbf,q,10,1,0.001572
version1_vs_version3,mmd_rbf,q,10,2,0.002092
version1_vs_version3,mmd_rbf,q,10,3,0.001615
version1_vs_version3,mmd_rbf,q,10,4,0.002036
version1_vs_version3,mmd_rbf,q,10,5,0.001793
version1_vs_version3,mmd_rbf,q,10,6,0.001632
version1_vs_version3,mmd_rbf,q,10,7,0.001349
version1_vs_version3,mmd_rbf,q,10,8,0.001975
version1_vs_version3,mmd_rbf,q,10,9,0.002815
version1_vs_version3,mmd_rbf,q,10,10,0.001999
version1_vs_version3,mmd_rbf,q,10,11,0.001961
version1_vs_version3,mmd_rbf,q,10,12,0.001802
version1_vs_version3,mmd_rbf,q,10,13,0.001981
version1_vs_version3,mmd_rbf,q,10,14,0.001838
version1_vs_version3,mmd_rbf,q,10,15,0.001963
version1_vs_version3,mmd_rbf,q,10,16,0.002802
version1_vs_version3,mmd_rbf,q,10,17,0.002355
version1_vs_version3,mmd_rbf,q,10,18,0.001878
version1_vs_version3,mmd_rbf,q,10,19,0.001631
version1_vs_version3,mmd_rbf,q,10,20,0.001474
version1_vs_version3,mmd_rbf,q,10,21,0.001526
version1_vs_version3,mmd_rbf,q,10,22,0.001973
version1_vs_version3,mmd_rbf,q,10,23,0.001449
version1_vs_version3,mmd_rbf,q,10,24,0.001506
version1_vs_version3,mmd_rbf,q,10,25,0.001961
version1_vs_version3,mmd_rbf,q,10,26,0.001805
version1_vs_version3,mmd_rbf,q,10,27,0.001429
version1_vs_version3,mmd_rbf,q,10,28,0.002547
version1_vs_version3,mmd_rbf,q,10,29,0.002304
version1_vs_version3,mmd_rbf,q,10,30,0.001643
version1_vs_version3,mmd_rbf,q,10,31,0.001772
version1_vs_version3,mmd_rbf,q,10,32,0.001704
version1_vs_version3,mmd_rbf,q,10,33,0.001421
version1_vs_version3,mmd_rbf,q,10,34,0.001712
version1_vs_version3,mmd_rbf,q,10,35,0.001917
version1_vs_version3,mmd_rbf,q,10,36,0.001688
version1_vs_version3,mmd_rbf,q,10,37,0.001721
version1_vs_version3,mmd_rbf,q,10,38,0.001764
version1_vs_version3,mmd_rbf,q,10,39,0.001724
version1_vs_version3,mmd_rbf,q,11,0,0.001222
version1_vs_version3,mmd_rbf,q,11,1,0.001715
version1_vs_version3,mmd_rbf,q,11,2,0.0015
version1_vs_version3,mmd_rbf,q,11,3,0.00183
version1_vs_version3,mmd_rbf,q,11,4,0.001634
version1_vs_version3,mmd_rbf,q,11,5,0.00127
version1_vs_version3,mmd_rbf,q,11,6,0.001562
version1_vs_version3,mmd_rbf,q,11,7,0.001898
version1_vs_version3,mmd_rbf,q,11,8,0.001641
version1_vs_version3,mmd_rbf,q,11,9,0.001876
version1_vs_version3,mmd_rbf,q,11,10,0.001609
version1_vs_version3,mmd_rbf,q,11,11,0.001472
version1_vs_version3,mmd_rbf,q,11,12,0.001595
version1_vs_version3,mmd_rbf,q,11,13,0.001467
version1_vs_version3,mmd_rbf,q,11,14,0.001286
version1_vs_version3,mmd_rbf,q,11,15,0.002354
version1_vs_version3,mmd_rbf,q,11,16,0.001474
version1_vs_version3,mmd_rbf,q,11,17,0.002151
version1_vs_version3,mmd_rbf,q,11,18,0.002116
version1_vs_version3,mmd_rbf,q,11,19,0.001214
version1_vs_version3,mmd_rbf,q,11,20,0.001572
version1_vs_version3,mmd_rbf,q,11,21,0.001332
version1_vs_version3,mmd_rbf,q,11,22,0.00175
version1_vs_version3,mmd_rbf,q,11,23,0.002384
version1_vs_version3,mmd_rbf,q,11,24,0.001883
version1_vs_version3,mmd_rbf,q,11,25,0.00157
version1_vs_version3,mmd_rbf,q,11,26,0.001527
version1_vs_version3,mmd_rbf,q,11,27,0.001881
version1_vs_version3,mmd_rbf,q,11,28,0.001811
version1_vs_version3,mmd_rbf,q,11,29,0.001621
version1_vs_version3,mmd_rbf,q,11,30,0.001541
version1_vs_version3,mmd_rbf,q,11,31,0.001375
version1_vs_version3,mmd_rbf,q,11,32,0.001194
version1_vs_version3,mmd_rbf,q,11,33,0.001713
version1_vs_version3,mmd_rbf,q,11,34,0.001459
version1_vs_version3,mmd_rbf,q,11,35,0.001693
version1_vs_version3,mmd_rbf,q,11,36,0.001569
version1_vs_version3,mmd_rbf,q,11,37,0.001512
version1_vs_version3,mmd_rbf,q,11,38,0.002
version1_vs_version3,mmd_rbf,q,11,39,0.001554
version1_vs_version3,mmd_rbf,q,12,0,0.001282
version1_vs_version3,mmd_rbf,q,12,1,0.001108
version1_vs_version3,mmd_rbf,q,12,2,0.001636
version1_vs_version3,mmd_rbf,q,12,3,0.001721
version1_vs_version3,mmd_rbf,q,12,4,0.001872
version1_vs_version3,mmd_rbf,q,12,5,0.001477
version1_vs_version3,mmd_rbf,q,12,6,0.001423
version1_vs_version3,mmd_rbf,q,12,7,0.001412
version1_vs_version3,mmd_rbf,q,12,8,0.001587
version1_vs_version3,mmd_rbf,q,12,9,0.001848
version1_vs_version3,mmd_rbf,q,12,10,0.001262
version1_vs_version3,mmd_rbf,q,12,11,0.001452
version1_vs_version3,mmd_rbf,q,12,12,0.001446
version1_vs_version3,mmd_rbf,q,12,13,0.001202
version1_vs_version3,mmd_rbf,q,12,14,0.001741
version1_vs_version3,mmd_rbf,q,12,15,0.001719
version1_vs_version3,mmd_rbf,q,12,16,0.001415
version1_vs_version3,mmd_rbf,q,12,17,0.00138
version1_vs_version3,mmd_rbf,q,12,18,0.001267
version1_vs_version3,mmd_rbf,q,12,19,0.001414
version1_vs_version3,mmd_rbf,q,12,20,0.001714
version1_vs_version3,mmd_rbf,q,12,21,0.001302
version1_vs_version3,mmd_rbf,q,12,22,0.001678
version1_vs_version3,mmd_rbf,q,12,23,0.00181
version1_vs_version3,mmd_rbf,q,12,24,0.001557
version1_vs_version3,mmd_rbf,q,12,25,0.001432
version1_vs_version3,mmd_rbf,q,12,26,0.001462
version1_vs_version3,mmd_rbf,q,12,27,0.001421
version1_vs_version3,mmd_rbf,q,12,28,0.001347
version1_vs_version3,mmd_rbf,q,12,29,0.001466
version1_vs_version3,mmd_rbf,q,12,30,0.001761
version1_vs_version3,mmd_rbf,q,12,31,0.00163
version1_vs_version3,mmd_rbf,q,12,32,0.001705
version1_vs_version3,mmd_rbf,q,12,33,0.001346
version1_vs_version3,mmd_rbf,q,12,34,0.002063
version1_vs_version3,mmd_rbf,q,12,35,0.001836
version1_vs_version3,mmd_rbf,q,12,36,0.001263
version1_vs_version3,mmd_rbf,q,12,37,0.002186
version1_vs_version3,mmd_rbf,q,12,38,0.002204
version1_vs_version3,mmd_rbf,q,12,39,0.002063
version1_vs_version3,mmd_rbf,q,13,0,0.001351
version1_vs_version3,mmd_rbf,q,13,1,0.001635
version1_vs_version3,mmd_rbf,q,13,2,0.00144
version1_vs_version3,mmd_rbf,q,13,3,0.001427
version1_vs_version3,mmd_rbf,q,13,4,0.001603
version1_vs_version3,mmd_rbf,q,13,5,0.001591
version1_vs_version3,mmd_rbf,q,13,6,0.001709
version1_vs_version3,mmd_rbf,q,13,7,0.001697
version1_vs_version3,mmd_rbf,q,13,8,0.001365
version1_vs_version3,mmd_rbf,q,13,9,0.001846
version1_vs_version3,mmd_rbf,q,13,10,0.001312
version1_vs_version3,mmd_rbf,q,13,11,0.001918
version1_vs_version3,mmd_rbf,q,13,12,0.001696
version1_vs_version3,mmd_rbf,q,13,13,0.00197
version1_vs_version3,mmd_rbf,q,13,14,0.001558
version1_vs_version3,mmd_rbf,q,13,15,0.001657
version1_vs_version3,mmd_rbf,q,13,16,0.001378
version1_vs_version3,mmd_rbf,q,13,17,0.00125
version1_vs_version3,mmd_rbf,q,13,18,0.001166
version1_vs_version3,mmd_rbf,q,13,19,0.001029
version1_vs_version3,mmd_rbf,q,13,20,0.002269
version1_vs_version3,mmd_rbf,q,13,21,0.001744
version1_vs_version3,mmd_rbf,q,13,22,0.001081
version1_vs_version3,mmd_rbf,q,13,23,0.001456
version1_vs_version3,mmd_rbf,q,13,24,0.001951
version1_vs_version3,mmd_rbf,q,13,25,0.001194
version1_vs_version3,mmd_rbf,q,13,26,0.001962
version1_vs_version3,mmd_rbf,q,13,27,0.001585
version1_vs_version3,mmd_rbf,q,13,28,0.001876
version1_vs_version3,mmd_rbf,q,13,29,0.00169
version1_vs_version3,mmd_rbf,q,13,30,0.001462
version1_vs_version3,mmd_rbf,q,13,31,0.001576
version1_vs_version3,mmd_rbf,q,13,32,0.001516
version1_vs_version3,mmd_rbf,q,13,33,0.00169
version1_vs_version3,mmd_rbf,q,13,34,0.00141
version1_vs_version3,mmd_rbf,q,13,35,0.001627
version1_vs_version3,mmd_rbf,q,13,36,0.001537
version1_vs_version3,mmd_rbf,q,13,37,0.001111
version1_vs_version3,mmd_rbf,q,13,38,0.00117
version1_vs_version3,mmd_rbf,q,13,39,0.001362
version1_vs_version3,mmd_rbf,q,14,0,0.001691
version1_vs_version3,mmd_rbf,q,14,1,0.001419
version1_vs_version3,mmd_rbf,q,14,2,0.001584
version1_vs_version3,mmd_rbf,q,14,3,0.001738
version1_vs_version3,mmd_rbf,q,14,4,0.001439
version1_vs_version3,mmd_rbf,q,14,5,0.002509
version1_vs_version3,mmd_rbf,q,14,6,0.001411
version1_vs_version3,mmd_rbf,q,14,7,0.001255
version1_vs_version3,mmd_rbf,q,14,8,0.001806
version1_vs_version3,mmd_rbf,q,14,9,0.002245
version1_vs_version3,mmd_rbf,q,14,10,0.00129
version1_vs_version3,mmd_rbf,q,14,11,0.001551
version1_vs_version3,mmd_rbf,q,14,12,0.001078
version1_vs_version3,mmd_rbf,q,14,13,0.001826
version1_vs_version3,mmd_rbf,q,14,14,0.001518
version1_vs_version3,mmd_rbf,q,14,15,0.001573
version1_vs_version3,mmd_rbf,q,14,16,0.00172
version1_vs_version3,mmd_rbf,q,14,17,0.001744
version1_vs_version3,mmd_rbf,q,14,18,0.002595
version1_vs_version3,mmd_rbf,q,14,19,0.002672
version1_vs_version3,mmd_rbf,q,14,20,0.00153
version1_vs_version3,mmd_rbf,q,14,21,0.001913
version1_vs_version3,mmd_rbf,q,14,22,0.001431
version1_vs_version3,mmd_rbf,q,14,23,0.001922
version1_vs_version3,mmd_rbf,q,14,24,0.001538
version1_vs_version3,mmd_rbf,q,14,25,0.001194
version1_vs_version3,mmd_rbf,q,14,26,0.001597
version1_vs_version3,mmd_rbf,q,14,27,0.001531
version1_vs_version3,mmd_rbf,q,14,28,0.001275
version1_vs_version3,mmd_rbf,q,14,29,0.001078
version1_vs_version3,mmd_rbf,q,14,30,0.001652
version1_vs_version3,mmd_rbf,q,14,31,0.001817
version1_vs_version3,mmd_rbf,q,14,32,0.00154
version1_vs_version3,mmd_rbf,q,14,33,0.001818
version1_vs_version3,mmd_rbf,q,14,34,0.001361
version1_vs_version3,mmd_rbf,q,14,35,0.001872
version1_vs_version3,mmd_rbf,q,14,36,0.001548
version1_vs_version3,mmd_rbf,q,14,37,0.001715
version1_vs_version3,mmd_rbf,q,14,38,0.00163
version1_vs_version3,mmd_rbf,q,14,39,0.001564
version1_vs_version3,mmd_rbf,q,15,0,0.001173
version1_vs_version3,mmd_rbf,q,15,1,0.002118
version1_vs_version3,mmd_rbf,q,15,2,0.001715
version1_vs_version3,mmd_rbf,q,15,3,0.001416
version1_vs_version3,mmd_rbf,q,15,4,0.001617
version1_vs_version3,mmd_rbf,q,15,5,0.001631
version1_vs_version3,mmd_rbf,q,15,6,0.00182
version1_vs_version3,mmd_rbf,q,15,7,0.001901
version1_vs_version3,mmd_rbf,q,15,8,0.001406
version1_vs_version3,mmd_rbf,q,15,9,0.001442
version1_vs_version3,mmd_rbf,q,15,10,0.001434
version1_vs_version3,mmd_rbf,q,15,11,0.002073
version1_vs_version3,mmd_rbf,q,15,12,0.00205
version1_vs_version3,mmd_rbf,q,15,13,0.002145
version1_vs_version3,mmd_rbf,q,15,14,0.002199
version1_vs_version3,mmd_rbf,q,15,15,0.001886
version1_vs_version3,mmd_rbf,q,15,16,0.001595
version1_vs_version3,mmd_rbf,q,15,17,0.002139
version1_vs_version3,mmd_rbf,q,15,18,0.001532
version1_vs_version3,mmd_rbf,q,15,19,0.002001
version1_vs_version3,mmd_rbf,q,15,20,0.001727
version1_vs_version3,mmd_rbf,q,15,21,0.00129
version1_vs_version3,mmd_rbf,q,15,22,0.001096
version1_vs_version3,mmd_rbf,q,15,23,0.001644
version1_vs_version3,mmd_rbf,q,15,24,0.00151
version1_vs_version3,mmd_rbf,q,15,25,0.001352
version1_vs_version3,mmd_rbf,q,15,26,0.001704
version1_vs_version3,mmd_rbf,q,15,27,0.001812
version1_vs_version3,mmd_rbf,q,15,28,0.001441
version1_vs_version3,mmd_rbf,q,15,29,0.002043
version1_vs_version3,mmd_rbf,q,15,30,0.001498
version1_vs_version3,mmd_rbf,q,15,31,0.001696
version1_vs_version3,mmd_rbf,q,15,32,0.001752
version1_vs_version3,mmd_rbf,q,15,33,0.002212
version1_vs_version3,mmd_rbf,q,15,34,0.001877
version1_vs_version3,mmd_rbf,q,15,35,0.001727
version1_vs_version3,mmd_rbf,q,15,36,0.001291
version1_vs_version3,mmd_rbf,q,15,37,0.000887
version1_vs_version3,mmd_rbf,q,15,38,0.001969
version1_vs_version3,mmd_rbf,q,15,39,0.001723
version1_vs_version3,mmd_rbf,q,16,0,0.000729
version1_vs_version3,mmd_rbf,q,16,1,0.001286
version1_vs_version3,mmd_rbf,q,16,2,0.00153
version1_vs_version3,mmd_rbf,q,16,3,0.001312
version1_vs_version3,mmd_rbf,q,16,4,0.000961
version1_vs_version3,mmd_rbf,q,16,5,0.001248
version1_vs_version3,mmd_rbf,q,16,6,0.001683
version1_vs_version3,mmd_rbf,q,16,7,0.000958
version1_vs_version3,mmd_rbf,q,16,8,0.001747
version1_vs_version3,mmd_rbf,q,16,9,0.001572
version1_vs_version3,mmd_rbf,q,16,10,0.001604
version1_vs_version3,mmd_rbf,q,16,11,0.001808
version1_vs_version3,mmd_rbf,q,16,12,0.001345
version1_vs_version3,mmd_rbf,q,16,13,0.001822
version1_vs_version3,mmd_rbf,q,16,14,0.001479
version1_vs_version3,mmd_rbf,q,16,15,0.001985
version1_vs_version3,mmd_rbf,q,16,16,0.001568
version1_vs_version3,mmd_rbf,q,16,17,0.001602
version1_vs_version3,mmd_rbf,q,16,18,0.001593
version1_vs_version3,mmd_rbf,q,16,19,0.002239
version1_vs_version3,mmd_rbf,q,16,20,0.001511
version1_vs_version3,mmd_rbf,q,16,21,0.002148
version1_vs_version3,mmd_rbf,q,16,22,0.001412
version1_vs_version3,mmd_rbf,q,16,23,0.001297
version1_vs_version3,mmd_rbf,q,16,24,0.001722
version1_vs_version3,mmd_rbf,q,16,25,0.001819
version1_vs_version3,mmd_rbf,q,16,26,0.001335
version1_vs_version3,mmd_rbf,q,16,27,0.001465
version1_vs_version3,mmd_rbf,q,16,28,0.001868
version1_vs_version3,mmd_rbf,q,16,29,0.001608
