pair,metric,component,layer,head,value_mean
version1_vs_version3,mmd_rbf,q,21,11,0.004613
version1_vs_version3,mmd_rbf,q,21,12,0.005571
version1_vs_version3,mmd_rbf,q,21,13,0.005202
version1_vs_version3,mmd_rbf,q,21,14,0.005473
version1_vs_version3,mmd_rbf,q,21,15,0.005475
version1_vs_version3,mmd_rbf,q,21,16,0.005955
version1_vs_version3,mmd_rbf,q,21,17,0.005574
version1_vs_version3,mmd_rbf,q,21,18,0.005717
version1_vs_version3,mmd_rbf,q,21,19,0.005102
version1_vs_version3,mmd_rbf,q,21,20,0.00451
version1_vs_version3,mmd_rbf,q,21,21,0.004775
version1_vs_version3,mmd_rbf,q,21,22,0.005216
version1_vs_version3,mmd_rbf,q,21,23,0.005503
version1_vs_version3,mmd_rbf,q,21,24,0.005479
version1_vs_version3,mmd_rbf,q,21,25,0.008701
version1_vs_version3,mmd_rbf,q,21,26,0.006218
version1_vs_version3,mmd_rbf,q,21,27,0.004003
version1_vs_version3,mmd_rbf,q,21,28,0.00587
version1_vs_version3,mmd_rbf,q,21,29,0.003798
version1_vs_version3,mmd_rbf,q,21,30,0.00492
version1_vs_version3,mmd_rbf,q,21,31,0.005444
version1_vs_version3,mmd_rbf,q,21,32,0.005026
version1_vs_version3,mmd_rbf,q,21,33,0.005686
version1_vs_version3,mmd_rbf,q,21,34,0.006712
version1_vs_version3,mmd_rbf,q,21,35,0.005531
version1_vs_version3,mmd_rbf,q,21,36,0.004932
version1_vs_version3,mmd_rbf,q,21,37,0.004874
version1_vs_version3,mmd_rbf,q,21,38,0.005755
version1_vs_version3,mmd_rbf,q,21,39,0.004974
version1_vs_version3,mmd_rbf,q,22,0,0.003809
version1_vs_version3,mmd_rbf,q,22,1,0.00525
version1_vs_version3,mmd_rbf,q,22,2,0.005039
version1_vs_version3,mmd_rbf,q,22,3,0.004872
version1_vs_version3,mmd_rbf,q,22,4,0.004549
version1_vs_version3,mmd_rbf,q,22,5,0.005966
version1_vs_version3,mmd_rbf,q,22,6,0.004539
version1_vs_version3,mmd_rbf,q,22,7,0.005267
version1_vs_version3,mmd_rbf,q,22,8,0.005582
version1_vs_version3,mmd_rbf,q,22,9,0.005352
version1_vs_version3,mmd_rbf,q,22,10,0.005735
version1_vs_version3,mmd_rbf,q,22,11,0.004589
version1_vs_version3,mmd_rbf,q,22,12,0.005662
version1_vs_version3,mmd_rbf,q,22,13,0.004673
version1_vs_version3,mmd_rbf,q,22,14,0.004529
version1_vs_version3,mmd_rbf,q,22,15,0.00433
version1_vs_version3,mmd_rbf,q,22,16,0.004247
version1_vs_version3,mmd_rbf,q,22,17,0.004225
version1_vs_version3,mmd_rbf,q,22,18,0.004459
version1_vs_version3,mmd_rbf,q,22,19,0.004972
version1_vs_version3,mmd_rbf,q,22,20,0.004401
version1_vs_version3,mmd_rbf,q,22,21,0.00508
version1_vs_version3,mmd_rbf,q,22,22,0.004654
version1_vs_version3,mmd_rbf,q,22,23,0.005351
version1_vs_version3,mmd_rbf,q,22,24,0.005028
version1_vs_version3,mmd_rbf,q,22,25,0.007443
version1_vs_version3,mmd_rbf,q,22,26,0.005486
version1_vs_version3,mmd_rbf,q,22,27,0.005573
version1_vs_version3,mmd_rbf,q,22,28,0.006112
version1_vs_version3,mmd_rbf,q,22,29,0.005781
version1_vs_version3,mmd_rbf,q,22,30,0.00531
version1_vs_version3,mmd_rbf,q,22,31,0.005431
version1_vs_version3,mmd_rbf,q,22,32,0.005227
version1_vs_version3,mmd_rbf,q,22,33,0.005643
version1_vs_version3,mmd_rbf,q,22,34,0.004696
version1_vs_version3,mmd_rbf,q,22,35,0.005947
version1_vs_version3,mmd_rbf,q,22,36,0.004095
version1_vs_version3,mmd_rbf,q,22,37,0.004235
version1_vs_version3,mmd_rbf,q,22,38,0.004785
version1_vs_version3,mmd_rbf,q,22,39,0.004059
version1_vs_version3,mmd_rbf,q,23,0,0.005931
version1_vs_version3,mmd_rbf,q,23,1,0.005707
version1_vs_version3,mmd_rbf,q,23,2,0.00456
version1_vs_version3,mmd_rbf,q,23,3,0.005116
version1_vs_version3,mmd_rbf,q,23,4,0.005072
version1_vs_version3,mmd_rbf,q,23,5,0.005324
version1_vs_version3,mmd_rbf,q,23,6,0.005059
version1_vs_version3,mmd_rbf,q,23,7,0.005234
version1_vs_version3,mmd_rbf,q,23,8,0.006106
version1_vs_version3,mmd_rbf,q,23,9,0.005749
version1_vs_version3,mmd_rbf,q,23,10,0.005569
version1_vs_version3,mmd_rbf,q,23,11,0.005198
version1_vs_version3,mmd_rbf,q,23,12,0.004734
version1_vs_version3,mmd_rbf,q,23,13,0.005034
version1_vs_version3,mmd_rbf,q,23,14,0.00471
version1_vs_version3,mmd_rbf,q,23,15,0.006403
version1_vs_version3,mmd_rbf,q,23,16,0.007763
version1_vs_version3,mmd_rbf,q,23,17,0.005338
version1_vs_version3,mmd_rbf,q,23,18,0.006675
version1_vs_version3,mmd_rbf,q,23,19,0.005689
version1_vs_version3,mmd_rbf,q,23,20,0.006879
version1_vs_version3,mmd_rbf,q,23,21,0.005277
version1_vs_version3,mmd_rbf,q,23,22,0.005144
version1_vs_version3,mmd_rbf,q,23,23,0.007787
version1_vs_version3,mmd_rbf,q,23,24,0.007695
version1_vs_version3,mmd_rbf,q,23,25,0.005644
version1_vs_version3,mmd_rbf,q,23,26,0.005371
version1_vs_version3,mmd_rbf,q,23,27,0.005761
version1_vs_version3,mmd_rbf,q,23,28,0.006261
version1_vs_version3,mmd_rbf,q,23,29,0.004781
version1_vs_version3,mmd_rbf,q,23,30,0.005578
version1_vs_version3,mmd_rbf,q,23,31,0.005028
version1_vs_version3,mmd_rbf,q,23,32,0.005051
version1_vs_version3,mmd_rbf,q,23,33,0.005483
version1_vs_version3,mmd_rbf,q,23,34,0.005132
version1_vs_version3,mmd_rbf,q,23,35,0.005278
version1_vs_version3,mmd_rbf,q,23,36,0.005413
version1_vs_version3,mmd_rbf,q,23,37,0.006093
version1_vs_version3,mmd_rbf,q,23,38,0.005143
version1_vs_version3,mmd_rbf,q,23,39,0.005232
version1_vs_version3,mmd_rbf,q,24,0,0.004742
version1_vs_version3,mmd_rbf,q,24,1,0.00577
version1_vs_version3,mmd_rbf,q,24,2,0.005022
version1_vs_version3,mmd_rbf,q,24,3,0.004914
version1_vs_version3,mmd_rbf,q,24,4,0.004954
version1_vs_version3,mmd_rbf,q,24,5,0.003138
version1_vs_version3,mmd_rbf,q,24,6,0.006174
version1_vs_version3,mmd_rbf,q,24,7,0.005098
version1_vs_version3,mmd_rbf,q,24,8,0.007843
version1_vs_version3,mmd_rbf,q,24,9,0.00512
version1_vs_version3,mmd_rbf,q,24,10,0.004868
version1_vs_version3,mmd_rbf,q,24,11,0.00541
version1_vs_version3,mmd_rbf,q,24,12,0.006189
version1_vs_version3,mmd_rbf,q,24,13,0.005536
version1_vs_version3,mmd_rbf,q,24,14,0.004885
version1_vs_version3,mmd_rbf,q,24,15,0.004898
version1_vs_version3,mmd_rbf,q,24,16,0.005247
version1_vs_version3,mmd_rbf,q,24,17,0.005829
version1_vs_version3,mmd_rbf,q,24,18,0.005303
version1_vs_version3,mmd_rbf,q,24,19,0.005101
version1_vs_version3,mmd_rbf,q,24,20,0.004468
version1_vs_version3,mmd_rbf,q,24,21,0.00644
version1_vs_version3,mmd_rbf,q,24,22,0.005946
version1_vs_version3,mmd_rbf,q,24,23,0.005968
version1_vs_version3,mmd_rbf,q,24,24,0.005916
version1_vs_version3,mmd_rbf,q,24,25,0.005185
version1_vs_version3,mmd_rbf,q,24,26,0.005622
version1_vs_version3,mmd_rbf,q,24,27,0.004298
version1_vs_version3,mmd_rbf,q,24,28,0.00552
version1_vs_version3,mmd_rbf,q,24,29,0.005587
version1_vs_version3,mmd_rbf,q,24,30,0.005774
version1_vs_version3,mmd_rbf,q,24,31,0.005485
version1_vs_version3,mmd_rbf,q,24,32,0.006066
version1_vs_version3,mmd_rbf,q,24,33,0.005335
version1_vs_version3,mmd_rbf,q,24,34,0.005609
version1_vs_version3,mmd_rbf,q,24,35,0.005785
version1_vs_version3,mmd_rbf,q,24,36,0.006238
version1_vs_version3,mmd_rbf,q,24,37,0.006094
version1_vs_version3,mmd_rbf,q,24,38,0.006426
version1_vs_version3,mmd_rbf,q,24,39,0.005806
version1_vs_version3,mmd_rbf,q,25,0,0.008163
version1_vs_version3,mmd_rbf,q,25,1,0.005856
version1_vs_version3,mmd_rbf,q,25,2,0.003452
version1_vs_version3,mmd_rbf,q,25,3,0.011029
version1_vs_version3,mmd_rbf,q,25,4,0.01277
version1_vs_version3,mmd_rbf,q,25,5,0.005454
version1_vs_version3,mmd_rbf,q,25,6,0.004994
version1_vs_version3,mmd_rbf,q,25,7,0.006206
version1_vs_version3,mmd_rbf,q,25,8,0.005863
version1_vs_version3,mmd_rbf,q,25,9,0.00532
version1_vs_version3,mmd_rbf,q,25,10,0.006201
version1_vs_version3,mmd_rbf,q,25,11,0.006262
version1_vs_version3,mmd_rbf,q,25,12,0.006916
version1_vs_version3,mmd_rbf,q,25,13,0.00589
version1_vs_version3,mmd_rbf,q,25,14,0.006597
version1_vs_version3,mmd_rbf,q,25,15,0.005963
version1_vs_version3,mmd_rbf,q,25,16,0.006116
version1_vs_version3,mmd_rbf,q,25,17,0.005407
version1_vs_version3,mmd_rbf,q,25,18,0.005882
version1_vs_version3,mmd_rbf,q,25,19,0.005932
version1_vs_version3,mmd_rbf,q,25,20,0.004919
version1_vs_version3,mmd_rbf,q,25,21,0.003953
version1_vs_version3,mmd_rbf,q,25,22,0.005201
version1_vs_version3,mmd_rbf,q,25,23,0.005006
version1_vs_version3,mmd_rbf,q,25,24,0.005487
version1_vs_version3,mmd_rbf,q,25,25,0.005091
version1_vs_version3,mmd_rbf,q,25,26,0.005628
version1_vs_version3,mmd_rbf,q,25,27,0.005431
version1_vs_version3,mmd_rbf,q,25,28,0.00529
version1_vs_version3,mmd_rbf,q,25,29,0.006369
version1_vs_version3,mmd_rbf,q,25,30,0.006122
version1_vs_version3,mmd_rbf,q,25,31,0.004499
version1_vs_version3,mmd_rbf,q,25,32,0.006051
version1_vs_version3,mmd_rbf,q,25,33,0.006153
version1_vs_version3,mmd_rbf,q,25,34,0.005973
version1_vs_version3,mmd_rbf,q,25,35,0.006084
version1_vs_version3,mmd_rbf,q,25,36,0.005572
version1_vs_version3,mmd_rbf,q,25,37,0.005472
version1_vs_version3,mmd_rbf,q,25,38,0.00469
version1_vs_version3,mmd_rbf,q,25,39,0.00538
version1_vs_version3,mmd_rbf,q,26,0,0.004106
version1_vs_version3,mmd_rbf,q,26,1,0.005962
version1_vs_version3,mmd_rbf,q,26,2,0.005155
version1_vs_version3,mmd_rbf,q,26,3,0.004959
version1_vs_version3,mmd_rbf,q,26,4,0.005774
version1_vs_version3,mmd_rbf,q,26,5,0.006064
version1_vs_version3,mmd_rbf,q,26,6,0.005204
version1_vs_version3,mmd_rbf,q,26,7,0.004171
version1_vs_version3,mmd_rbf,q,26,8,0.005612
version1_vs_version3,mmd_rbf,q,26,9,0.005868
version1_vs_version3,mmd_rbf,q,26,10,0.006417
version1_vs_version3,mmd_rbf,q,26,11,0.0059
version1_vs_version3,mmd_rbf,q,26,12,0.006086
version1_vs_version3,mmd_rbf,q,26,13,0.006067
version1_vs_version3,mmd_rbf,q,26,14,0.005879
version1_vs_version3,mmd_rbf,q,26,15,0.005988
version1_vs_version3,mmd_rbf,q,26,16,0.006211
version1_vs_version3,mmd_rbf,q,26,17,0.005401
version1_vs_version3,mmd_rbf,q,26,18,0.005965
version1_vs_version3,mmd_rbf,q,26,19,0.005914
version1_vs_version3,mmd_rbf,q,26,20,0.005217
version1_vs_version3,mmd_rbf,q,26,21,0.005533
version1_vs_version3,mmd_rbf,q,26,22,0.0052
version1_vs_version3,mmd_rbf,q,26,23,0.005235
version1_vs_version3,mmd_rbf,q,26,24,0.005214
version1_vs_version3,mmd_rbf,q,26,25,0.006141
version1_vs_version3,mmd_rbf,q,26,26,0.012351
version1_vs_version3,mmd_rbf,q,26,27,0.006691
version1_vs_version3,mmd_rbf,q,26,28,0.006725
version1_vs_version3,mmd_rbf,q,26,29,0.009146
version1_vs_version3,mmd_rbf,q,26,30,0.007291
version1_vs_version3,mmd_rbf,q,26,31,0.009773
version1_vs_version3,mmd_rbf,q,26,32,0.008798
version1_vs_version3,mmd_rbf,q,26,33,0.006039
version1_vs_version3,mmd_rbf,q,26,34,0.005896
version1_vs_version3,mmd_rbf,q,26,35,0.005188
version1_vs_version3,mmd_rbf,q,26,36,0.004839
version1_vs_version3,mmd_rbf,q,26,37,0.005301
version1_vs_version3,mmd_rbf,q,26,38,0.005291
version1_vs_version3,mmd_rbf,q,26,39,0.005562
version1_vs_version3,mmd_rbf,q,27,0,0.005828
version1_vs_version3,mmd_rbf,q,27,1,0.005449
version1_vs_version3,mmd_rbf,q,27,2,0.006255
version1_vs_version3,mmd_rbf,q,27,3,0.005623
version1_vs_version3,mmd_rbf,q,27,4,0.006747
version1_vs_version3,mmd_rbf,q,27,5,0.004172
version1_vs_version3,mmd_rbf,q,27,6,0.005998
version1_vs_version3,mmd_rbf,q,27,7,0.006019
version1_vs_version3,mmd_rbf,q,27,8,0.006867
version1_vs_version3,mmd_rbf,q,27,9,0.00495
version1_vs_version3,mmd_rbf,q,27,10,0.005971
version1_vs_version3,mmd_rbf,q,27,11,0.005514
version1_vs_version3,mmd_rbf,q,27,12,0.005006
version1_vs_version3,mmd_rbf,q,27,13,0.005437
version1_vs_version3,mmd_rbf,q,27,14,0.005263
version1_vs_version3,mmd_rbf,q,27,15,0.006316
version1_vs_version3,mmd_rbf,q,27,16,0.00453
version1_vs_version3,mmd_rbf,q,27,17,0.005406
version1_vs_version3,mmd_rbf,q,27,18,0.00488
version1_vs_version3,mmd_rbf,q,27,19,0.005016
version1_vs_version3,mmd_rbf,q,27,20,0.006031
version1_vs_version3,mmd_rbf,q,27,21,0.006442
version1_vs_version3,mmd_rbf,q,27,22,0.005952
version1_vs_version3,mmd_rbf,q,27,23,0.00584
version1_vs_version3,mmd_rbf,q,27,24,0.005906
version1_vs_version3,mmd_rbf,q,27,25,0.005651
version1_vs_version3,mmd_rbf,q,27,26,0.006575
version1_vs_version3,mmd_rbf,q,27,27,0.00598
version1_vs_version3,mmd_rbf,q,27,28,0.007333
version1_vs_version3,mmd_rbf,q,27,29,0.00632
version1_vs_version3,mmd_rbf,q,27,30,0.005264
version1_vs_version3,mmd_rbf,q,27,31,0.00587
version1_vs_version3,mmd_rbf,q,27,32,0.006388
version1_vs_version3,mmd_rbf,q,27,33,0.005381
version1_vs_version3,mmd_rbf,q,27,34,0.005395
version1_vs_version3,mmd_rbf,q,27,35,0.002144
version1_vs_version3,mmd_rbf,q,27,36,0.004458
version1_vs_version3,mmd_rbf,q,27,37,0.004932
version1_vs_version3,mmd_rbf,q,27,38,0.005281
version1_vs_version3,mmd_rbf,q,27,39,0.00431
version1_vs_version3,mmd_rbf,q,28,0,0.007289
version1_vs_version3,mmd_rbf,q,28,1,0.005677
version1_vs_version3,mmd_rbf,q,28,2,0.005649
version1_vs_version3,mmd_rbf,q,28,3,0.006596
version1_vs_version3,mmd_rbf,q,28,4,0.005814
version1_vs_version3,mmd_rbf,q,28,5,0.005812
version1_vs_version3,mmd_rbf,q,28,6,0.006312
version1_vs_version3,mmd_rbf,q,28,7,0.006168
version1_vs_version3,mmd_rbf,q,28,8,0.005998
version1_vs_version3,mmd_rbf,q,28,9,0.00579
version1_vs_version3,mmd_rbf,q,28,10,0.005822
version1_vs_version3,mmd_rbf,q,28,11,0.005185
version1_vs_version3,mmd_rbf,q,28,12,0.006186
version1_vs_version3,mmd_rbf,q,28,13,0.006256
version1_vs_version3,mmd_rbf,q,28,14,0.007343
version1_vs_version3,mmd_rbf,q,28,15,0.006276
version1_vs_version3,mmd_rbf,q,28,16,0.006501
version1_vs_version3,mmd_rbf,q,28,17,0.005625
version1_vs_version3,mmd_rbf,q,28,18,0.00556
version1_vs_version3,mmd_rbf,q,28,19,0.005255
version1_vs_version3,mmd_rbf,q,28,20,0.005911
version1_vs_version3,mmd_rbf,q,28,21,0.005165
version1_vs_version3,mmd_rbf,q,28,22,0.00665
version1_vs_version3,mmd_rbf,q,28,23,0.004783
version1_vs_version3,mmd_rbf,q,28,24,0.005749
version1_vs_version3,mmd_rbf,q,28,25,0.005406
version1_vs_version3,mmd_rbf,q,28,26,0.005719
version1_vs_version3,mmd_rbf,q,28,27,0.006161
version1_vs_version3,mmd_rbf,q,28,28,0.005784
version1_vs_version3,mmd_rbf,q,28,29,0.005179
version1_vs_version3,mmd_rbf,q,28,30,0.005094
version1_vs_version3,mmd_rbf,q,28,31,0.005471
version1_vs_version3,mmd_rbf,q,28,32,0.004979
version1_vs_version3,mmd_rbf,q,28,33,0.004837
version1_vs_version3,mmd_rbf,q,28,34,0.004709
version1_vs_version3,mmd_rbf,q,28,35,0.005727
version1_vs_version3,mmd_rbf,q,28,36,0.006411
version1_vs_version3,mmd_rbf,q,28,37,0.006736
version1_vs_version3,mmd_rbf,q,28,38,0.006113
version1_vs_version3,mmd_rbf,q,28,39,0.005177
version1_vs_version3,mmd_rbf,q,29,0,0.007002
version1_vs_version3,mmd_rbf,q,29,1,0.00555
version1_vs_version3,mmd_rbf,q,29,2,0.005809
version1_vs_version3,mmd_rbf,q,29,3,0.005473
version1_vs_version3,mmd_rbf,q,29,4,0.007397
version1_vs_version3,mmd_rbf,q,29,5,0.007135
version1_vs_version3,mmd_rbf,q,29,6,0.008485
version1_vs_version3,mmd_rbf,q,29,7,0.008835
version1_vs_version3,mmd_rbf,q,29,8,0.00648
version1_vs_version3,mmd_rbf,q,29,9,0.009114
version1_vs_version3,mmd_rbf,q,29,10,0.00566
version1_vs_version3,mmd_rbf,q,29,11,0.005536
version1_vs_version3,mmd_rbf,q,29,12,0.006097
version1_vs_version3,mmd_rbf,q,29,13,0.005972
version1_vs_version3,mmd_rbf,q,29,14,0.00605
version1_vs_version3,mmd_rbf,q,29,15,0.006005
version1_vs_version3,mmd_rbf,q,29,16,0.011034
version1_vs_version3,mmd_rbf,q,29,17,0.007147
version1_vs_version3,mmd_rbf,q,29,18,0.006772
version1_vs_version3,mmd_rbf,q,29,19,0.010005
version1_vs_version3,mmd_rbf,q,29,20,0.005342
version1_vs_version3,mmd_rbf,q,29,21,0.005835
version1_vs_version3,mmd_rbf,q,29,22,0.005285
version1_vs_version3,mmd_rbf,q,29,23,0.004998
version1_vs_version3,mmd_rbf,q,29,24,0.005407
version1_vs_version3,mmd_rbf,q,29,25,0.00646
version1_vs_version3,mmd_rbf,q,29,26,0.005985
version1_vs_version3,mmd_rbf,q,29,27,0.005835
version1_vs_version3,mmd_rbf,q,29,28,0.007034
version1_vs_version3,mmd_rbf,q,29,29,0.005904
version1_vs_version3,mmd_rbf,q,29,30,0.007277
version1_vs_version3,mmd_rbf,q,29,31,0.00629
version1_vs_version3,mmd_rbf,q,29,32,0.006335
version1_vs_version3,mmd_rbf,q,29,33,0.006212
version1_vs_version3,mmd_rbf,q,29,34,0.00583
version1_vs_version3,mmd_rbf,q,29,35,0.004967
version1_vs_version3,mmd_rbf,q,29,36,0.00441
version1_vs_version3,mmd_rbf,q,29,37,0.00545
version1_vs_version3,mmd_rbf,q,29,38,0.00579
version1_vs_version3,mmd_rbf,q,29,39,0.005068
version1_vs_version3,mmd_rbf,q,30,0,0.006288
version1_vs_version3,mmd_rbf,q,30,1,0.008645
version1_vs_version3,mmd_rbf,q,30,2,0.01002
version1_vs_version3,mmd_rbf,q,30,3,0.012998
version1_vs_version3,mmd_rbf,q,30,4,0.004971
version1_vs_version3,mmd_rbf,q,30,5,0.006202
version1_vs_version3,mmd_rbf,q,30,6,0.0062
version1_vs_version3,mmd_rbf,q,30,7,0.006187
version1_vs_version3,mmd_rbf,q,30,8,0.006035
version1_vs_version3,mmd_rbf,q,30,9,0.006982
version1_vs_version3,mmd_rbf,q,30,10,0.006095
version1_vs_version3,mmd_rbf,q,30,11,0.005835
version1_vs_version3,mmd_rbf,q,30,12,0.00619
version1_vs_version3,mmd_rbf,q,30,13,0.006473
version1_vs_version3,mmd_rbf,q,30,14,0.007228
version1_vs_version3,mmd_rbf,q,30,15,0.004332
version1_vs_version3,mmd_rbf,q,30,16,0.005523
version1_vs_version3,mmd_rbf,q,30,17,0.004545
version1_vs_version3,mmd_rbf,q,30,18,0.006567
version1_vs_version3,mmd_rbf,q,30,19,0.005415
version1_vs_version3,mmd_rbf,q,30,20,0.006502
version1_vs_version3,mmd_rbf,q,30,21,0.007123
version1_vs_version3,mmd_rbf,q,30,22,0.007118
version1_vs_version3,mmd_rbf,q,30,23,0.008508
version1_vs_version3,mmd_rbf,q,30,24,0.008528
version1_vs_version3,mmd_rbf,q,30,25,0.005855
version1_vs_version3,mmd_rbf,q,30,26,0.005886
version1_vs_version3,mmd_rbf,q,30,27,0.006533
version1_vs_version3,mmd_rbf,q,30,28,0.006312
version1_vs_version3,mmd_rbf,q,30,29,0.005868
version1_vs_version3,mmd_rbf,q,30,30,0.006315
version1_vs_version3,mmd_rbf,q,30,31,0.007531
version1_vs_version3,mmd_rbf,q,30,32,0.006955
version1_vs_version3,mmd_rbf,q,30,33,0.008093
version1_vs_version3,mmd_rbf,q,30,34,0.005953
version1_vs_version3,mmd_rbf,q,30,35,0.005944
version1_vs_version3,mmd_rbf,q,30,36,0.005377
version1_vs_version3,mmd_rbf,q,30,37,0.004366
version1_vs_version3,mmd_rbf,q,30,38,0.005126
version1_vs_version3,mmd_rbf,q,30,39,0.005225
version1_vs_version3,mmd_rbf,q,31,0,0.006756
version1_vs_version3,mmd_rbf,q,31,1,0.006553
version1_vs_version3,mmd_rbf,q,31,2,0.005964
version1_vs_version3,mmd_rbf,q,31,3,0.008084
version1_vs_version3,mmd_rbf,q,31,4,0.005982
version1_vs_version3,mmd_rbf,q,31,5,0.00808
version1_vs_version3,mmd_rbf,q,31,6,0.006563
version1_vs_version3,mmd_rbf,q,31,7,0.004394
version1_vs_version3,mmd_rbf,q,31,8,0.005889
version1_vs_version3,mmd_rbf,q,31,9,0.005838
version1_vs_version3,mmd_rbf,q,31,10,0.006165
version1_vs_version3,mmd_rbf,q,31,11,0.007785
version1_vs_version3,mmd_rbf,q,31,12,0.006258
version1_vs_version3,mmd_rbf,q,31,13,0.00653
version1_vs_version3,mmd_rbf,q,31,14,0.008917
version1_vs_version3,mmd_rbf,q,31,15,0.006104
version1_vs_version3,mmd_rbf,q,31,16,0.006835
version1_vs_version3,mmd_rbf,q,31,17,0.005887
version1_vs_version3,mmd_rbf,q,31,18,0.006724
version1_vs_version3,mmd_rbf,q,31,19,0.006124
version1_vs_version3,mmd_rbf,q,31,20,0.00628
version1_vs_version3,mmd_rbf,q,31,21,0.006432
version1_vs_version3,mmd_rbf,q,31,22,0.006593
version1_vs_version3,mmd_rbf,q,31,23,0.005386
version1_vs_version3,mmd_rbf,q,31,24,0.006498
version1_vs_version3,mmd_rbf,q,31,25,0.008015
version1_vs_version3,mmd_rbf,q,31,26,0.007532
version1_vs_version3,mmd_rbf,q,31,27,0.009927
version1_vs_version3,mmd_rbf,q,31,28,0.007143
version1_vs_version3,mmd_rbf,q,31,29,0.008092
version1_vs_version3,mmd_rbf,q,31,30,0.008848
version1_vs_version3,mmd_rbf,q,31,31,0.005602
version1_vs_version3,mmd_rbf,q,31,32,0.011662
version1_vs_version3,mmd_rbf,q,31,33,0.006143
version1_vs_version3,mmd_rbf,q,31,34,0.006534
version1_vs_version3,mmd_rbf,q,31,35,0.006124
version1_vs_version3,mmd_rbf,q,31,36,0.00555
version1_vs_version3,mmd_rbf,q,31,37,0.005548
version1_vs_version3,mmd_rbf,q,31,38,0.006754
version1_vs_version3,mmd_rbf,q,31,39,0.005743
version1_vs_version3,mmd_rbf,q,32,0,0.007769
version1_vs_version3,mmd_rbf,q,32,1,0.007281
version1_vs_version3,mmd_rbf,q,32,2,0.009411
version1_vs_version3,mmd_rbf,q,32,3,0.014025
version1_vs_version3,mmd_rbf,q,32,4,0.013836
version1_vs_version3,mmd_rbf,q,32,5,0.007613
version1_vs_version3,mmd_rbf,q,32,6,0.006742
version1_vs_version3,mmd_rbf,q,32,7,0.007406
version1_vs_version3,mmd_rbf,q,32,8,0.006978
version1_vs_version3,mmd_rbf,q,32,9,0.007032
version1_vs_version3,mmd_rbf,q,32,10,0.006704
version1_vs_version3,mmd_rbf,q,32,11,0.006787
version1_vs_version3,mmd_rbf,q,32,12,0.006462
version1_vs_version3,mmd_rbf,q,32,13,0.00651
version1_vs_version3,mmd_rbf,q,32,14,0.007541
version1_vs_version3,mmd_rbf,q,32,15,0.007678
version1_vs_version3,mmd_rbf,q,32,16,0.007877
version1_vs_version3,mmd_rbf,q,32,17,0.00775
version1_vs_version3,mmd_rbf,q,32,18,0.008056
version1_vs_version3,mmd_rbf,q,32,19,0.014453
version1_vs_version3,mmd_rbf,q,32,20,0.006607
version1_vs_version3,mmd_rbf,q,32,21,0.006017
version1_vs_version3,mmd_rbf,q,32,22,0.00692
version1_vs_version3,mmd_rbf,q,32,23,0.004166
version1_vs_version3,mmd_rbf,q,32,24,0.005784
version1_vs_version3,mmd_rbf,q,32,25,0.006934
version1_vs_version3,mmd_rbf,q,32,26,0.006325
version1_vs_version3,mmd_rbf,q,32,27,0.007006
version1_vs_version3,mmd_rbf,q,32,28,0.0065
version1_vs_version3,mmd_rbf,q,32,29,0.008716
version1_vs_version3,mmd_rbf,q,32,30,0.021042
version1_vs_version3,mmd_rbf,q,32,31,0.009974
version1_vs_version3,mmd_rbf,q,32,32,0.014017
version1_vs_version3,mmd_rbf,q,32,33,0.022257
version1_vs_version3,mmd_rbf,q,32,34,0.010249
version1_vs_version3,mmd_rbf,q,32,35,0.005413
version1_vs_version3,mmd_rbf,q,32,36,0.004183
version1_vs_version3,mmd_rbf,q,32,37,0.006276
version1_vs_version3,mmd_rbf,q,32,38,0.006477
version1_vs_version3,mmd_rbf,q,32,39,0.005801
version1_vs_version3,mmd_rbf,q,33,0,0.006307
version1_vs_version3,mmd_rbf,q,33,1,0.008427
version1_vs_version3,mmd_rbf,q,33,2,0.009264
version1_vs_version3,mmd_rbf,q,33,3,0.008383
version1_vs_version3,mmd_rbf,q,33,4,0.008334
version1_vs_version3,mmd_rbf,q,33,5,0.005767
version1_vs_version3,mmd_rbf,q,33,6,0.006499
version1_vs_version3,mmd_rbf,q,33,7,0.006574
version1_vs_version3,mmd_rbf,q,33,8,0.006772
version1_vs_version3,mmd_rbf,q,33,9,0.006229
version1_vs_version3,mmd_rbf,q,33,10,0.011549
version1_vs_version3,mmd_rbf,q,33,11,0.009918
version1_vs_version3,mmd_rbf,q,33,12,0.007342
version1_vs_version3,mmd_rbf,q,33,13,0.016796
version1_vs_version3,mmd_rbf,q,33,14,0.007782
version1_vs_version3,mmd_rbf,q,33,15,0.007578
version1_vs_version3,mmd_rbf,q,33,16,0.007402
version1_vs_version3,mmd_rbf,q,33,17,0.007046
version1_vs_version3,mmd_rbf,q,33,18,0.005538
version1_vs_version3,mmd_rbf,q,33,19,0.00595
version1_vs_version3,mmd_rbf,q,33,20,0.007239
version1_vs_version3,mmd_rbf,q,33,21,0.009052
version1_vs_version3,mmd_rbf,q,33,22,0.006883
version1_vs_version3,mmd_rbf,q,33,23,0.010558
version1_vs_version3,mmd_rbf,q,33,24,0.006236
version1_vs_version3,mmd_rbf,q,33,25,0.010048
version1_vs_version3,mmd_rbf,q,33,26,0.007754
version1_vs_version3,mmd_rbf,q,33,27,0.006945
version1_vs_version3,mmd_rbf,q,33,28,0.009345
version1_vs_version3,mmd_rbf,q,33,29,0.0066
