pair,layer,head,n_rows,n_layers,n_heads,mean_pairwise_cosine_mean,mean_pairwise_cosine_std,mean_pairwise_cosine_median,maxmatch_cosine_mean,maxmatch_cosine_std,maxmatch_cosine_median,mmd_rbf_mean,mmd_rbf_std,mmd_rbf_median,l2_mean_mean,l2_mean_std,l2_mean_median
original_vs_version1,27,32,15,1,1,0.345006,0.036631,0.338531,0.933495,0.008468,0.932674,0.058188,0.01833,0.050745,4.069441,0.415498,4.183812
original_vs_version1,27,33,15,1,1,0.22256,0.019546,0.225893,0.908691,0.013179,0.911309,0.049865,0.012946,0.043965,5.461142,0.379643,5.441022
original_vs_version1,27,34,15,1,1,0.38352,0.061544,0.384861,0.928393,0.013657,0.928252,0.050057,0.016643,0.048722,3.855344,0.571494,3.636779
original_vs_version1,27,35,15,1,1,0.092711,0.005938,0.090905,0.833129,0.028877,0.837452,0.046532,0.009392,0.043523,12.326609,0.420519,12.360941
original_vs_version1,27,36,15,1,1,0.188022,0.012823,0.185613,0.847456,0.02682,0.84099,0.053342,0.008595,0.053322,7.372812,0.264133,7.2664
original_vs_version1,27,37,15,1,1,0.192872,0.014548,0.1906,0.858891,0.025322,0.856806,0.058206,0.010382,0.062946,6.33437,0.203762,6.364245
original_vs_version1,27,38,15,1,1,0.180481,0.011858,0.180036,0.837242,0.026132,0.83878,0.056462,0.012311,0.058372,11.887381,0.391291,11.823452
original_vs_version1,27,39,15,1,1,0.298779,0.023145,0.299076,0.868922,0.023177,0.876278,0.068254,0.013282,0.06812,6.322208,0.346812,6.34651
original_vs_version1,28,0,15,1,1,0.177616,0.01654,0.175886,0.883532,0.021975,0.886143,0.054169,0.020358,0.048608,5.971183,0.738833,6.064127
original_vs_version1,28,1,15,1,1,0.188409,0.022642,0.18144,0.905687,0.018422,0.907355,0.057369,0.020725,0.055619,4.629692,0.255946,4.711229
original_vs_version1,28,2,15,1,1,0.328934,0.05148,0.324984,0.907052,0.018539,0.911314,0.059941,0.019178,0.057849,2.51453,0.444372,2.585423
original_vs_version1,28,3,15,1,1,0.287025,0.032643,0.277945,0.918375,0.01621,0.915933,0.052216,0.020322,0.048923,2.633214,0.351629,2.577068
original_vs_version1,28,4,15,1,1,0.317591,0.03326,0.324801,0.911759,0.013625,0.913592,0.059606,0.022423,0.05151,3.322684,0.741085,3.2732
original_vs_version1,28,5,15,1,1,0.285613,0.030332,0.279746,0.918862,0.013207,0.920523,0.050298,0.010894,0.051174,3.966011,0.436581,3.91971
original_vs_version1,28,6,15,1,1,0.382153,0.079492,0.381749,0.935849,0.020479,0.936438,0.062342,0.036757,0.047283,4.332154,1.896092,4.380388
original_vs_version1,28,7,15,1,1,0.373365,0.036065,0.369246,0.935078,0.013946,0.933929,0.053625,0.013731,0.050101,2.647331,0.53965,2.524848
original_vs_version1,28,8,15,1,1,0.370251,0.035882,0.378384,0.922695,0.013222,0.92563,0.053771,0.012389,0.052747,3.332772,0.38744,3.457164
original_vs_version1,28,9,15,1,1,0.370192,0.036306,0.364578,0.917726,0.010589,0.919294,0.060753,0.01569,0.060768,4.7234,0.557851,4.519709
original_vs_version1,28,10,15,1,1,0.129894,0.012249,0.124255,0.806154,0.031637,0.804383,0.058839,0.023132,0.053443,3.984944,0.263369,4.028781
original_vs_version1,28,11,15,1,1,0.415705,0.107359,0.372028,0.888655,0.029378,0.89413,0.055812,0.016947,0.053969,2.157293,1.037573,1.901173
original_vs_version1,28,12,15,1,1,0.07507,0.011579,0.074803,0.784672,0.042503,0.77473,0.046572,0.009098,0.048262,5.483443,0.367976,5.531914
original_vs_version1,28,13,15,1,1,0.218336,0.041174,0.197372,0.852525,0.029171,0.858648,0.057055,0.021733,0.0509,2.993582,0.535723,2.95163
original_vs_version1,28,14,15,1,1,0.104422,0.012122,0.104012,0.79594,0.044618,0.806956,0.052779,0.017466,0.044442,5.436495,0.468299,5.405419
original_vs_version1,28,15,15,1,1,0.331076,0.021642,0.334942,0.872994,0.025027,0.879107,0.071223,0.020589,0.069655,2.468465,0.152349,2.430071
original_vs_version1,28,16,15,1,1,0.347981,0.046039,0.348902,0.860076,0.034678,0.870117,0.072365,0.022079,0.067319,1.932778,0.460877,1.834451
original_vs_version1,28,17,15,1,1,0.271534,0.041601,0.275988,0.832963,0.033038,0.824555,0.075457,0.030379,0.080096,3.239663,0.525813,3.0619
original_vs_version1,28,18,15,1,1,0.534191,0.053344,0.529092,0.910622,0.026235,0.911639,0.068543,0.02136,0.061926,1.153991,0.190945,1.142367
original_vs_version1,28,19,15,1,1,0.394643,0.043575,0.396215,0.802561,0.034888,0.806384,0.163021,0.026357,0.16825,2.249269,0.124598,2.2196
original_vs_version1,28,20,15,1,1,0.307695,0.027319,0.309478,0.889046,0.020569,0.887295,0.068982,0.03594,0.058258,5.877446,0.755683,5.734491
original_vs_version1,28,21,15,1,1,0.382767,0.033222,0.389152,0.907073,0.014113,0.909391,0.043945,0.014442,0.038549,4.937101,0.747497,4.805738
original_vs_version1,28,22,15,1,1,0.471184,0.045229,0.451611,0.911683,0.017685,0.908186,0.072221,0.027934,0.061255,2.721414,0.418271,2.71369
original_vs_version1,28,23,15,1,1,0.264254,0.034424,0.268706,0.882385,0.019487,0.87682,0.07521,0.019454,0.077177,5.706466,0.695348,5.616478
original_vs_version1,28,24,15,1,1,0.29706,0.039216,0.303069,0.869771,0.019154,0.865197,0.072622,0.018283,0.067436,4.349681,0.511964,4.414825
original_vs_version1,28,25,15,1,1,0.251292,0.017152,0.249738,0.929364,0.012873,0.932122,0.055939,0.019097,0.052572,5.728986,0.466386,5.60324
original_vs_version1,28,26,15,1,1,0.269845,0.028841,0.274372,0.924333,0.015446,0.92674,0.050311,0.019821,0.047322,4.904304,0.521722,4.800451
original_vs_version1,28,27,15,1,1,0.372805,0.033066,0.375344,0.9431,0.010834,0.947206,0.052854,0.018993,0.046679,3.694124,0.319237,3.649182
original_vs_version1,28,28,15,1,1,0.194367,0.019293,0.186725,0.914682,0.018775,0.918728,0.043342,0.009673,0.041288,7.035788,0.398078,7.158299
original_vs_version1,28,29,15,1,1,0.223588,0.017022,0.232586,0.906718,0.015399,0.908355,0.046162,0.011738,0.043508,8.207737,0.402839,8.23893
original_vs_version1,28,30,15,1,1,0.485611,0.093192,0.492458,0.910825,0.030084,0.911401,0.045623,0.010902,0.041816,2.393539,0.557256,2.151209
original_vs_version1,28,31,15,1,1,0.576417,0.099703,0.595501,0.910664,0.030997,0.909834,0.039047,0.00666,0.039871,1.305771,0.693705,1.081897
original_vs_version1,28,32,15,1,1,0.451815,0.063736,0.456277,0.912776,0.029953,0.91144,0.040414,0.012765,0.039069,3.0787,0.751547,2.840474
original_vs_version1,28,33,15,1,1,0.377988,0.070062,0.402665,0.886102,0.032086,0.897675,0.050821,0.033587,0.045392,2.481991,0.604884,2.210431
original_vs_version1,28,34,15,1,1,0.98736,0.005098,0.987992,0.998689,0.001344,0.999253,0.060375,0.023967,0.04821,0.045477,0.010735,0.044482
original_vs_version1,28,35,15,1,1,0.214309,0.028904,0.219941,0.904179,0.01481,0.902349,0.057037,0.015879,0.056302,6.274904,1.02856,6.67006
original_vs_version1,28,36,15,1,1,0.322412,0.048749,0.325253,0.941094,0.0151,0.943062,0.044959,0.013169,0.04358,3.958808,0.716943,3.908907
original_vs_version1,28,37,15,1,1,0.313322,0.034628,0.314494,0.919383,0.016424,0.922671,0.050478,0.013702,0.047663,4.613483,0.745987,4.347423
original_vs_version1,28,38,15,1,1,0.305319,0.050914,0.287901,0.920831,0.01529,0.923947,0.055911,0.015301,0.053127,4.787479,1.412879,4.820457
original_vs_version1,28,39,15,1,1,0.28291,0.029729,0.280949,0.914629,0.011906,0.911603,0.058019,0.016189,0.053371,4.253468,0.468835,4.259166
original_vs_version1,29,0,15,1,1,0.245383,0.029851,0.242047,0.888118,0.019894,0.879764,0.053639,0.012259,0.056693,3.9252,0.917877,3.877975
original_vs_version1,29,1,15,1,1,0.345126,0.046078,0.34485,0.911148,0.015589,0.911464,0.048536,0.013062,0.04551,2.387144,0.612543,2.282002
original_vs_version1,29,2,15,1,1,0.2612,0.033482,0.269096,0.908659,0.014912,0.907561,0.041825,0.009633,0.042063,4.200463,1.106084,3.965296
original_vs_version1,29,3,15,1,1,0.313397,0.037371,0.314492,0.884965,0.019461,0.886547,0.051795,0.017245,0.049413,2.453742,0.397525,2.464375
original_vs_version1,29,4,15,1,1,0.28514,0.038917,0.286028,0.904296,0.023671,0.901423,0.045683,0.015083,0.045109,3.261038,0.370701,3.434943
original_vs_version1,29,5,15,1,1,0.230551,0.032191,0.231504,0.856052,0.035217,0.865072,0.046146,0.01265,0.044006,4.633089,0.509035,4.513329
original_vs_version1,29,6,15,1,1,0.248526,0.039549,0.241024,0.840708,0.037893,0.845233,0.048812,0.015971,0.046627,3.574329,0.472523,3.619929
original_vs_version1,29,7,15,1,1,0.261344,0.033164,0.256061,0.851799,0.033441,0.864895,0.056989,0.024452,0.049261,3.839105,0.278365,3.845611
original_vs_version1,29,8,15,1,1,0.15759,0.024614,0.154232,0.83415,0.035298,0.847383,0.046735,0.015436,0.039858,6.190156,0.599023,6.055975
original_vs_version1,29,9,15,1,1,0.241394,0.027806,0.245514,0.850941,0.03134,0.850919,0.0509,0.018453,0.046609,3.727957,0.403428,3.85765
original_vs_version1,29,10,15,1,1,0.224853,0.013288,0.226319,0.849857,0.018005,0.854463,0.060466,0.013691,0.0567,4.292319,0.569891,4.409174
original_vs_version1,29,11,15,1,1,0.242665,0.032777,0.245609,0.888237,0.01651,0.892242,0.054835,0.016274,0.051497,4.203174,0.99783,4.311336
original_vs_version1,29,12,15,1,1,0.339362,0.05783,0.353242,0.916034,0.022152,0.921416,0.053612,0.02057,0.04703,2.864164,0.922497,2.532105
original_vs_version1,29,13,15,1,1,0.267963,0.03832,0.262581,0.892227,0.022773,0.892283,0.049224,0.016137,0.047366,4.009183,0.57936,4.109976
original_vs_version1,29,14,15,1,1,0.300137,0.043442,0.290497,0.895012,0.019658,0.896074,0.052058,0.011789,0.049232,2.600189,0.649515,2.362882
original_vs_version1,29,15,15,1,1,0.628383,0.022772,0.628293,0.906292,0.015456,0.908353,0.138689,0.025745,0.134072,4.976193,0.47839,5.089886
original_vs_version1,29,16,15,1,1,0.637593,0.018735,0.637221,0.907481,0.019857,0.910674,0.145225,0.056408,0.142959,4.812861,0.281277,4.791099
original_vs_version1,29,17,15,1,1,0.636357,0.018198,0.634246,0.930254,0.018935,0.936748,0.096002,0.036493,0.091058,4.593568,0.316766,4.701741
original_vs_version1,29,18,15,1,1,0.604701,0.015198,0.603394,0.920336,0.017182,0.922685,0.101986,0.030739,0.101879,5.016796,0.169803,5.043556
original_vs_version1,29,19,15,1,1,0.54881,0.014398,0.547277,0.871365,0.023063,0.872779,0.182818,0.080133,0.174625,8.585129,0.351819,8.531944
original_vs_version1,29,20,15,1,1,0.288498,0.023203,0.28558,0.858811,0.028835,0.863952,0.067054,0.018748,0.072054,4.437965,0.53555,4.282204
original_vs_version1,29,21,15,1,1,0.251642,0.028309,0.253659,0.870133,0.023234,0.875808,0.047143,0.013863,0.041251,5.388012,0.526485,5.260226
original_vs_version1,29,22,15,1,1,0.343537,0.044179,0.337265,0.893609,0.021814,0.899633,0.046751,0.017898,0.042327,3.508001,0.524684,3.589255
original_vs_version1,29,23,15,1,1,0.376994,0.029627,0.376694,0.87269,0.021169,0.873402,0.086377,0.022739,0.08128,3.749939,0.332019,3.683712
original_vs_version1,29,24,15,1,1,0.978031,0.012715,0.981453,0.994187,0.004252,0.995971,0.063561,0.015645,0.056597,0.149114,0.039734,0.140884
original_vs_version1,29,25,15,1,1,0.206483,0.021292,0.211699,0.867935,0.024632,0.872351,0.049262,0.012307,0.047245,4.644828,0.329941,4.702678
original_vs_version1,29,26,15,1,1,0.304848,0.029156,0.304978,0.893125,0.019682,0.897945,0.045408,0.013403,0.041909,4.06732,0.366613,4.097848
original_vs_version1,29,27,15,1,1,0.378029,0.038886,0.372325,0.903435,0.019146,0.903013,0.048075,0.017382,0.042226,3.394263,0.410133,3.388713
original_vs_version1,29,28,15,1,1,0.384267,0.043742,0.379292,0.910287,0.020105,0.915209,0.062789,0.026417,0.053572,3.224496,0.275334,3.301734
original_vs_version1,29,29,15,1,1,0.385139,0.065555,0.386071,0.88691,0.02527,0.894201,0.050236,0.018606,0.047103,3.104168,0.534791,3.069483
original_vs_version1,29,30,15,1,1,0.276375,0.028569,0.28296,0.916662,0.013989,0.919991,0.051174,0.013216,0.049462,4.687588,1.0287,4.350063
original_vs_version1,29,31,15,1,1,0.265765,0.034009,0.274984,0.915443,0.014697,0.913339,0.057166,0.015001,0.051845,4.72002,0.773552,4.77125
original_vs_version1,29,32,15,1,1,0.345702,0.041133,0.345,0.919844,0.013065,0.921043,0.051022,0.011986,0.048793,4.039196,0.782321,4.162746
original_vs_version1,29,33,15,1,1,0.317715,0.029928,0.307007,0.918704,0.008398,0.915669,0.049085,0.013331,0.049753,5.719867,2.088053,5.394239
original_vs_version1,29,34,15,1,1,0.290729,0.038579,0.283,0.920014,0.016369,0.919307,0.055395,0.020379,0.056655,5.272886,1.142255,5.586817
original_vs_version1,29,35,15,1,1,0.323764,0.051133,0.326304,0.898365,0.023677,0.900587,0.04591,0.010572,0.047869,4.876086,0.470989,4.911813
original_vs_version1,29,36,15,1,1,0.28048,0.031385,0.273391,0.891488,0.023129,0.89912,0.046546,0.017191,0.038172,6.308217,0.29719,6.340368
original_vs_version1,29,37,15,1,1,0.139088,0.007213,0.138629,0.863216,0.026988,0.859828,0.052891,0.01304,0.049654,8.426585,0.310858,8.496044
original_vs_version1,29,38,15,1,1,0.215367,0.031773,0.225127,0.858141,0.028216,0.860978,0.047793,0.010657,0.044735,5.59338,0.729108,5.367857
original_vs_version1,29,39,15,1,1,0.274824,0.028328,0.282935,0.876932,0.02426,0.876323,0.062499,0.022134,0.057167,4.13172,0.293767,4.118382
original_vs_version1,30,0,15,1,1,0.218279,0.03531,0.221456,0.818031,0.027026,0.811134,0.065492,0.016866,0.064407,4.253594,0.73622,4.31429
original_vs_version1,30,1,15,1,1,0.177774,0.030482,0.16896,0.825401,0.048162,0.824486,0.081278,0.036928,0.066687,6.210356,0.690852,6.103178
original_vs_version1,30,2,15,1,1,0.300095,0.031896,0.308442,0.851098,0.021459,0.851869,0.084965,0.035085,0.070641,2.865783,0.770741,2.443893
original_vs_version1,30,3,15,1,1,0.2243,0.023963,0.217231,0.788662,0.035895,0.795356,0.060522,0.024258,0.051896,3.95361,0.976723,4.009631
original_vs_version1,30,4,15,1,1,0.110778,0.015199,0.108612,0.801659,0.032709,0.800748,0.048288,0.023641,0.039144,6.735511,1.361277,6.442573
original_vs_version1,30,5,15,1,1,0.416671,0.076537,0.436522,0.926631,0.020503,0.92984,0.059758,0.019368,0.055114,3.505092,1.547048,2.767839
original_vs_version1,30,6,15,1,1,0.323567,0.043888,0.324383,0.918662,0.01979,0.9288,0.060551,0.032752,0.053792,4.583051,0.595603,4.632647
original_vs_version1,30,7,15,1,1,0.313842,0.037662,0.300307,0.896262,0.01911,0.901239,0.053582,0.011436,0.053097,5.030782,0.705017,5.203234
original_vs_version1,30,8,15,1,1,0.478492,0.051402,0.480523,0.907019,0.02376,0.913409,0.057744,0.014479,0.057234,2.968469,1.17504,2.867057
original_vs_version1,30,9,15,1,1,0.447867,0.03492,0.457067,0.951237,0.010197,0.950181,0.062174,0.028879,0.049096,2.137459,0.348344,2.01191
original_vs_version1,30,10,15,1,1,0.45181,0.069582,0.448052,0.873939,0.03004,0.870693,0.05522,0.023237,0.045149,3.147434,0.911061,3.045127
original_vs_version1,30,11,15,1,1,0.204596,0.02266,0.207133,0.795975,0.029686,0.799643,0.050538,0.008921,0.052381,5.867566,0.818284,5.680843
original_vs_version1,30,12,15,1,1,0.316724,0.046561,0.319815,0.825699,0.030124,0.827771,0.068859,0.021518,0.063969,3.508372,0.736866,3.392453
original_vs_version1,30,13,15,1,1,0.186287,0.027892,0.182935,0.810843,0.032751,0.816737,0.046786,0.009633,0.048898,8.724352,1.984004,8.63107
original_vs_version1,30,14,15,1,1,0.477767,0.07561,0.470766,0.902418,0.026436,0.894172,0.049131,0.012958,0.049325,3.520358,1.022262,3.509603
original_vs_version1,30,15,15,1,1,0.212558,0.020292,0.211999,0.851936,0.016665,0.856206,0.047604,0.014239,0.045005,9.652194,0.47325,9.825818
original_vs_version1,30,16,15,1,1,0.318224,0.03478,0.312795,0.895477,0.012725,0.895075,0.065288,0.023168,0.059499,6.353126,1.093471,6.024841
original_vs_version1,30,17,15,1,1,0.234627,0.020424,0.236605,0.894066,0.015631,0.900904,0.047643,0.014262,0.044587,7.4904,0.55744,7.444306
original_vs_version1,30,18,15,1,1,0.750146,0.036254,0.742033,0.963857,0.007468,0.964383,0.064235,0.020105,0.057574,1.949032,0.208329,1.966357
original_vs_version1,30,19,15,1,1,0.261385,0.034304,0.26643,0.895448,0.011291,0.89715,0.059927,0.017626,0.057164,10.248332,0.940066,10.333712
original_vs_version1,30,20,15,1,1,0.563996,0.025261,0.56105,0.922102,0.014756,0.922218,0.050396,0.013589,0.045455,5.247646,0.601271,5.260356
original_vs_version1,30,21,15,1,1,0.674875,0.029526,0.670391,0.952045,0.010273,0.954297,0.044425,0.012041,0.041183,3.794438,0.562466,3.830849
original_vs_version1,30,22,15,1,1,0.760979,0.023563,0.758961,0.969628,0.007457,0.970608,0.052774,0.027889,0.04428,2.868178,0.330946,2.973765
original_vs_version1,30,23,15,1,1,0.666429,0.022698,0.669191,0.960567,0.009085,0.962825,0.037756,0.011457,0.036466,4.126186,0.36762,4.00312
original_vs_version1,30,24,15,1,1,0.581544,0.018099,0.584149,0.93083,0.013157,0.933467,0.052451,0.014183,0.049369,5.045267,0.337352,5.043421
original_vs_version1,30,25,15,1,1,0.26161,0.0271,0.26463,0.886898,0.01926,0.886787,0.052947,0.013389,0.051418,5.707882,1.223597,5.482106
original_vs_version1,30,26,15,1,1,0.250272,0.036422,0.253714,0.915265,0.016299,0.916747,0.05319,0.028467,0.045521,5.075562,0.465966,5.058961
original_vs_version1,30,27,15,1,1,0.277425,0.042423,0.269044,0.922845,0.024785,0.920817,0.064296,0.020224,0.060189,5.012374,0.968288,5.094113
original_vs_version1,30,28,15,1,1,0.307492,0.027915,0.305857,0.895431,0.013515,0.900561,0.055982,0.016179,0.05388,3.593161,0.407089,3.688022
original_vs_version1,30,29,15,1,1,0.273312,0.02275,0.278154,0.910776,0.016819,0.911686,0.05063,0.018252,0.049258,4.849769,0.564909,4.908354
original_vs_version1,30,30,15,1,1,0.449419,0.045116,0.435334,0.901366,0.019808,0.906935,0.059616,0.016432,0.053496,1.926762,0.331749,1.897257
original_vs_version1,30,31,15,1,1,0.407895,0.036058,0.419075,0.868461,0.023296,0.861693,0.059125,0.013865,0.054834,1.770834,0.326911,1.761681
original_vs_version1,30,32,15,1,1,0.32657,0.026515,0.328015,0.866727,0.021331,0.872433,0.060258,0.030021,0.050677,3.160127,0.434558,3.221597
original_vs_version1,30,33,15,1,1,0.294148,0.026785,0.291306,0.858214,0.025493,0.860539,0.04496,0.010665,0.043036,4.163797,0.54472,4.038999
original_vs_version1,30,34,15,1,1,0.316489,0.030436,0.311019,0.860972,0.025965,0.856954,0.04355,0.015755,0.036271,3.933251,0.515911,3.936232
original_vs_version1,30,35,15,1,1,0.185343,0.01068,0.185533,0.833964,0.026463,0.836369,0.051339,0.016189,0.04637,7.54546,0.32317,7.64202
original_vs_version1,30,36,15,1,1,0.251691,0.015128,0.251947,0.84593,0.022027,0.843712,0.055808,0.008971,0.057193,5.895891,0.523969,5.749173
original_vs_version1,30,37,15,1,1,0.326594,0.036432,0.326844,0.883802,0.021556,0.885971,0.041322,0.009358,0.037571,5.387144,0.587017,5.219966
original_vs_version1,30,38,15,1,1,0.291309,0.050424,0.276815,0.86305,0.019349,0.869783,0.061169,0.021117,0.053941,5.114752,0.820612,5.159996
original_vs_version1,30,39,15,1,1,0.263325,0.027285,0.260491,0.857863,0.024588,0.862093,0.047272,0.009145,0.044287,5.714132,0.384096,5.691375
original_vs_version1,31,0,15,1,1,0.48449,0.030689,0.491917,0.957615,0.007056,0.958433,0.049278,0.010698,0.049338,2.048061,0.180487,1.997605
original_vs_version1,31,1,15,1,1,0.331089,0.044162,0.316336,0.910045,0.024614,0.913951,0.058638,0.019693,0.055512,5.218232,1.307798,4.820332
original_vs_version1,31,2,15,1,1,0.411462,0.035703,0.40698,0.947802,0.008936,0.9478,0.076619,0.038438,0.068328,2.792316,0.45824,2.634725
original_vs_version1,31,3,15,1,1,0.390371,0.03162,0.389079,0.933311,0.015329,0.935424,0.054243,0.022155,0.047225,2.858795,0.396924,2.83065
original_vs_version1,31,4,15,1,1,0.375732,0.045266,0.369735,0.909403,0.020497,0.908515,0.067928,0.015012,0.071616,6.168079,0.838515,5.936654
original_vs_version1,31,5,15,1,1,0.628884,0.043938,0.627176,0.925658,0.013889,0.928761,0.07551,0.023767,0.070272,3.667565,0.760547,3.511972
original_vs_version1,31,6,15,1,1,0.514991,0.035772,0.52177,0.924358,0.016431,0.92691,0.049932,0.012645,0.044224,4.851608,0.623811,4.769058
original_vs_version1,31,7,15,1,1,0.284699,0.025647,0.288885,0.872909,0.024956,0.874569,0.045495,0.009649,0.044217,11.13259,1.169995,11.083005
original_vs_version1,31,8,15,1,1,0.417203,0.023429,0.425311,0.889049,0.020091,0.893385,0.074712,0.018335,0.073384,7.016016,0.475009,7.112628
original_vs_version1,31,9,15,1,1,0.439902,0.026722,0.439541,0.890962,0.019847,0.896182,0.073362,0.015537,0.070216,6.451813,0.629903,6.435764
original_vs_version1,31,10,15,1,1,0.183081,0.017096,0.181577,0.84536,0.019321,0.851597,0.051395,0.016132,0.045479,5.350773,0.276148,5.325415
original_vs_version1,31,11,15,1,1,0.321202,0.045519,0.327126,0.897623,0.020856,0.9053,0.050375,0.0121,0.050484,4.41367,0.790395,4.193921
original_vs_version1,31,12,15,1,1,0.276295,0.037951,0.276171,0.871494,0.021767,0.868367,0.058833,0.018436,0.049682,4.480973,0.748111,4.355023
original_vs_version1,31,13,15,1,1,0.214157,0.017536,0.212995,0.871682,0.020477,0.86841,0.068658,0.023802,0.062056,7.521663,0.843836,7.348853
original_vs_version1,31,14,15,1,1,0.426967,0.050563,0.430377,0.899104,0.022883,0.895337,0.065041,0.023513,0.063144,2.3002,0.608274,2.130108
original_vs_version1,31,15,15,1,1,0.291519,0.028017,0.293705,0.915858,0.0183,0.911407,0.044617,0.01313,0.039537,5.199964,1.151589,4.857857
original_vs_version1,31,16,15,1,1,0.263838,0.019183,0.258024,0.918715,0.016766,0.91596,0.047796,0.017181,0.043087,7.278805,0.729076,7.3085
original_vs_version1,31,17,15,1,1,0.226585,0.023996,0.225298,0.898999,0.018842,0.898561,0.047437,0.015096,0.045291,6.464764,0.735735,6.34228
original_vs_version1,31,18,15,1,1,0.318064,0.021402,0.314291,0.93084,0.013781,0.928352,0.052343,0.024285,0.042364,4.814064,0.648615,4.579903
original_vs_version1,31,19,15,1,1,0.228087,0.017672,0.227306,0.90215,0.015167,0.90087,0.061014,0.027621,0.055844,8.771645,0.921494,8.799636
original_vs_version1,31,20,15,1,1,0.382915,0.024985,0.375398,0.912221,0.015834,0.916048,0.057048,0.012942,0.061274,5.324322,0.741494,5.044767
original_vs_version1,31,21,15,1,1,0.546603,0.086521,0.543053,0.935915,0.023027,0.934314,0.068032,0.029153,0.067683,3.210326,1.829535,2.75979
original_vs_version1,31,22,15,1,1,0.304795,0.023753,0.301407,0.894485,0.018914,0.889003,0.067361,0.021929,0.063529,7.225903,0.882333,7.076674
original_vs_version1,31,23,15,1,1,0.223825,0.016758,0.219787,0.88095,0.021752,0.878291,0.045565,0.014153,0.040131,9.283935,0.732562,9.172198
original_vs_version1,31,24,15,1,1,0.257641,0.028901,0.249547,0.908462,0.018122,0.901535,0.046481,0.01478,0.046319,9.228344,1.035604,9.465276
original_vs_version1,31,25,15,1,1,0.249413,0.029112,0.248025,0.835778,0.029832,0.83647,0.073187,0.052774,0.059162,3.619053,0.573807,3.441775
original_vs_version1,31,26,15,1,1,0.269378,0.037808,0.255096,0.850021,0.029417,0.853603,0.063771,0.02221,0.058419,3.512981,0.777103,3.548951
original_vs_version1,31,27,15,1,1,0.248968,0.034642,0.238686,0.859353,0.028808,0.859655,0.045857,0.011716,0.044863,5.601686,0.854755,5.354734
original_vs_version1,31,28,15,1,1,0.178025,0.016986,0.174683,0.826493,0.026847,0.827357,0.052494,0.018293,0.049956,7.161773,1.09257,7.217732
original_vs_version1,31,29,15,1,1,0.200926,0.026731,0.197367,0.842968,0.028888,0.848063,0.045873,0.014481,0.043439,5.907998,1.088765,6.125101
original_vs_version1,31,30,15,1,1,0.593106,0.022023,0.596015,0.940184,0.006737,0.941522,0.055366,0.018993,0.049614,3.85815,0.382664,3.708052
original_vs_version1,31,31,15,1,1,0.431773,0.012172,0.43276,0.873953,0.020092,0.876349,0.062742,0.016299,0.066314,8.814706,0.507386,8.801153
original_vs_version1,31,32,15,1,1,0.658449,0.014717,0.65806,0.934296,0.010434,0.934577,0.130766,0.036172,0.136395,6.418613,0.267469,6.322839
original_vs_version1,31,33,15,1,1,0.418225,0.019423,0.421227,0.882168,0.018471,0.884231,0.048964,0.012219,0.048248,8.102568,0.554854,8.029196
original_vs_version1,31,34,15,1,1,0.628231,0.020689,0.619927,0.910096,0.008191,0.911139,0.114778,0.024354,0.115728,5.851133,0.20773,5.833956
original_vs_version1,31,35,15,1,1,0.23532,0.025915,0.230705,0.885535,0.015795,0.889718,0.041489,0.010414,0.038575,7.873535,1.097909,7.439479
original_vs_version1,31,36,15,1,1,0.20603,0.016538,0.204563,0.858752,0.016157,0.855699,0.04861,0.010562,0.047559,9.022468,0.955577,9.144775
original_vs_version1,31,37,15,1,1,0.203034,0.015754,0.204648,0.845049,0.018674,0.846454,0.056383,0.020745,0.053871,8.585833,1.007895,8.66573
original_vs_version1,31,38,15,1,1,0.48637,0.052779,0.500466,0.921879,0.013782,0.924671,0.049486,0.014774,0.044682,3.260915,0.618793,2.98927
original_vs_version1,31,39,15,1,1,0.252381,0.01853,0.251639,0.865694,0.016791,0.864448,0.055831,0.018426,0.050009,7.497327,0.894852,7.534029
original_vs_version1,32,0,15,1,1,0.442328,0.035455,0.440126,0.810895,0.033702,0.809696,0.118813,0.047077,0.108018,5.203245,1.584159,5.32599
original_vs_version1,32,1,15,1,1,0.592947,0.055456,0.598641,0.925069,0.019466,0.928575,0.076976,0.01881,0.071707,1.244773,0.32885,1.152562
original_vs_version1,32,2,15,1,1,0.59855,0.080314,0.606656,0.892478,0.031097,0.893436,0.107404,0.02769,0.109271,1.40922,0.447606,1.401758
original_vs_version1,32,3,15,1,1,0.490606,0.048443,0.501316,0.874636,0.028023,0.889097,0.150959,0.072518,0.120012,2.165898,0.527135,2.053424
original_vs_version1,32,4,15,1,1,0.446209,0.029157,0.450827,0.81158,0.025577,0.816613,0.16003,0.043978,0.15682,4.616037,0.390022,4.47192
original_vs_version1,32,5,15,1,1,0.365708,0.033661,0.365506,0.873649,0.028196,0.876501,0.061601,0.018049,0.061618,3.623898,0.655158,3.624933
original_vs_version1,32,6,15,1,1,0.464202,0.057048,0.458917,0.878916,0.032796,0.888982,0.106451,0.07862,0.082467,3.451622,3.456539,1.66411
original_vs_version1,32,7,15,1,1,0.33015,0.050318,0.331471,0.859535,0.023294,0.8657,0.079365,0.01812,0.079316,6.316161,2.352893,5.394212
original_vs_version1,32,8,15,1,1,0.358819,0.042327,0.354877,0.896452,0.025261,0.902117,0.071416,0.02257,0.07308,3.250697,0.971168,3.157066
