layer,head,pair,n_rows,n_layers,n_heads,l2_mean_mean,l2_mean_std,l2_mean_median
27,35,original_vs_version1,15,1,1,12.326609,0.420519,12.360941
27,35,original_vs_version2,15,1,1,12.362223,0.362881,12.398282
27,35,original_vs_version3,15,1,1,12.381417,0.330492,12.429785
27,35,version1_vs_version2,15,1,1,12.223953,0.425076,12.243937
27,35,version1_vs_version3,15,1,1,12.244141,0.417302,12.253956
27,35,version2_vs_version3,15,1,1,12.267295,0.342641,12.29634
27,36,original_vs_version1,15,1,1,7.372812,0.264133,7.2664
27,36,original_vs_version2,15,1,1,7.40135,0.200813,7.428371
27,36,original_vs_version3,15,1,1,7.42371,0.218094,7.430303
27,36,version1_vs_version2,15,1,1,7.339612,0.234665,7.345489
27,36,version1_vs_version3,15,1,1,7.363589,0.246671,7.395086
27,36,version2_vs_version3,15,1,1,7.376571,0.177562,7.357295
27,37,original_vs_version1,15,1,1,6.33437,0.203762,6.364245
27,37,original_vs_version2,15,1,1,6.369217,0.180264,6.328291
27,37,original_vs_version3,15,1,1,6.413924,0.187866,6.346441
27,37,version1_vs_version2,15,1,1,6.334463,0.167078,6.321193
27,37,version1_vs_version3,15,1,1,6.377853,0.187801,6.328823
27,37,version2_vs_version3,15,1,1,6.40359,0.160362,6.392568
27,38,original_vs_version1,15,1,1,11.887381,0.391291,11.823452
27,38,original_vs_version2,15,1,1,11.710155,0.388283,11.619996
27,38,original_vs_version3,15,1,1,11.690305,0.400186,11.682372
27,38,version1_vs_version2,15,1,1,11.971451,0.381429,11.846185
27,38,version1_vs_version3,15,1,1,11.938987,0.402905,11.829993
27,38,version2_vs_version3,15,1,1,11.755284,0.419055,11.666118
27,39,original_vs_version1,15,1,1,6.322208,0.346812,6.34651
27,39,original_vs_version2,15,1,1,6.151513,0.354921,6.071208
27,39,original_vs_version3,15,1,1,6.168706,0.352133,6.134804
27,39,version1_vs_version2,15,1,1,6.31286,0.342177,6.293182
27,39,version1_vs_version3,15,1,1,6.315284,0.350271,6.274899
27,39,version2_vs_version3,15,1,1,6.128414,0.358872,6.118529
28,0,original_vs_version1,15,1,1,5.971183,0.738833,6.064127
28,0,original_vs_version2,15,1,1,6.000841,0.882392,5.958445
28,0,original_vs_version3,15,1,1,5.936807,0.726406,5.885577
28,0,version1_vs_version2,15,1,1,5.813617,0.7795,5.708497
28,0,version1_vs_version3,15,1,1,5.764878,0.631313,5.723393
28,0,version2_vs_version3,15,1,1,5.764026,0.794638,5.660961
28,1,original_vs_version1,15,1,1,4.629692,0.255946,4.711229
28,1,original_vs_version2,15,1,1,4.611023,0.22116,4.648514
28,1,original_vs_version3,15,1,1,4.62752,0.22958,4.660685
28,1,version1_vs_version2,15,1,1,4.60671,0.240378,4.564335
28,1,version1_vs_version3,15,1,1,4.629825,0.244843,4.648532
28,1,version2_vs_version3,15,1,1,4.592292,0.206896,4.553529
28,2,original_vs_version1,15,1,1,2.51453,0.444372,2.585423
28,2,original_vs_version2,15,1,1,2.427258,0.449774,2.58039
28,2,original_vs_version3,15,1,1,2.457352,0.499066,2.547692
28,2,version1_vs_version2,15,1,1,2.417674,0.431159,2.551642
28,2,version1_vs_version3,15,1,1,2.454518,0.509081,2.526094
28,2,version2_vs_version3,15,1,1,2.355478,0.521872,2.457397
28,3,original_vs_version1,15,1,1,2.633214,0.351629,2.577068
28,3,original_vs_version2,15,1,1,2.693302,0.350769,2.646633
28,3,original_vs_version3,15,1,1,2.709865,0.293868,2.664683
28,3,version1_vs_version2,15,1,1,2.631351,0.407956,2.538895
28,3,version1_vs_version3,15,1,1,2.649694,0.322003,2.612573
28,3,version2_vs_version3,15,1,1,2.708628,0.328187,2.666745
28,4,original_vs_version1,15,1,1,3.322684,0.741085,3.2732
28,4,original_vs_version2,15,1,1,3.210237,0.527925,3.248811
28,4,original_vs_version3,15,1,1,3.320544,0.604008,3.216595
28,4,version1_vs_version2,15,1,1,3.294816,0.726831,3.167813
28,4,version1_vs_version3,15,1,1,3.411279,0.817534,3.240281
28,4,version2_vs_version3,15,1,1,3.286813,0.608426,3.286174
28,5,original_vs_version1,15,1,1,3.966011,0.436581,3.91971
28,5,original_vs_version2,15,1,1,3.946102,0.472487,3.795063
28,5,original_vs_version3,15,1,1,3.941583,0.543056,3.806845
28,5,version1_vs_version2,15,1,1,3.892524,0.419204,3.733048
28,5,version1_vs_version3,15,1,1,3.889018,0.482223,3.780739
28,5,version2_vs_version3,15,1,1,3.858225,0.515348,3.658233
28,6,original_vs_version1,15,1,1,4.332154,1.896092,4.380388
28,6,original_vs_version2,15,1,1,4.456604,1.897149,4.539118
28,6,original_vs_version3,15,1,1,4.419298,1.915587,4.591143
28,6,version1_vs_version2,15,1,1,4.217187,1.817496,3.830143
28,6,version1_vs_version3,15,1,1,4.174761,1.845915,3.888511
28,6,version2_vs_version3,15,1,1,4.304896,1.850737,4.17482
28,7,original_vs_version1,15,1,1,2.647331,0.53965,2.524848
28,7,original_vs_version2,15,1,1,2.657345,0.560447,2.530557
28,7,original_vs_version3,15,1,1,2.665497,0.537562,2.585806
28,7,version1_vs_version2,15,1,1,2.662901,0.551362,2.652454
28,7,version1_vs_version3,15,1,1,2.670979,0.530822,2.701676
28,7,version2_vs_version3,15,1,1,2.67976,0.555387,2.725396
28,8,original_vs_version1,15,1,1,3.332772,0.38744,3.457164
28,8,original_vs_version2,15,1,1,3.301321,0.42628,3.275112
28,8,original_vs_version3,15,1,1,3.324337,0.484814,3.277464
28,8,version1_vs_version2,15,1,1,3.377968,0.394777,3.450477
28,8,version1_vs_version3,15,1,1,3.403861,0.457091,3.306737
28,8,version2_vs_version3,15,1,1,3.365531,0.500989,3.27422
28,9,original_vs_version1,15,1,1,4.7234,0.557851,4.519709
28,9,original_vs_version2,15,1,1,4.74144,0.58431,4.711705
28,9,original_vs_version3,15,1,1,4.73359,0.574859,4.689166
28,9,version1_vs_version2,15,1,1,4.708425,0.538829,4.521904
28,9,version1_vs_version3,15,1,1,4.697361,0.53539,4.522108
28,9,version2_vs_version3,15,1,1,4.711736,0.573686,4.615401
28,10,original_vs_version1,15,1,1,3.984944,0.263369,4.028781
28,10,original_vs_version2,15,1,1,4.01442,0.213798,4.039214
28,10,original_vs_version3,15,1,1,4.070836,0.196904,4.109931
28,10,version1_vs_version2,15,1,1,3.917052,0.277244,3.905021
28,10,version1_vs_version3,15,1,1,3.973199,0.260279,3.982455
28,10,version2_vs_version3,15,1,1,3.994169,0.210894,4.022456
28,11,original_vs_version1,15,1,1,2.157293,1.037573,1.901173
28,11,original_vs_version2,15,1,1,2.02351,0.872607,1.751038
28,11,original_vs_version3,15,1,1,2.113638,0.970177,1.598054
28,11,version1_vs_version2,15,1,1,2.059998,0.950577,1.782013
28,11,version1_vs_version3,15,1,1,2.150357,1.048951,1.641327
28,11,version2_vs_version3,15,1,1,2.01459,0.884357,1.558864
28,12,original_vs_version1,15,1,1,5.483443,0.367976,5.531914
28,12,original_vs_version2,15,1,1,5.36086,0.406173,5.366504
28,12,original_vs_version3,15,1,1,5.397823,0.379415,5.30247
28,12,version1_vs_version2,15,1,1,5.55283,0.405633,5.616619
28,12,version1_vs_version3,15,1,1,5.593427,0.356084,5.59624
28,12,version2_vs_version3,15,1,1,5.463677,0.379774,5.391987
28,13,original_vs_version1,15,1,1,2.993582,0.535723,2.95163
28,13,original_vs_version2,15,1,1,2.959791,0.541834,2.93924
28,13,original_vs_version3,15,1,1,3.056822,0.5879,3.142679
28,13,version1_vs_version2,15,1,1,2.790915,0.471117,2.822171
28,13,version1_vs_version3,15,1,1,2.892196,0.530419,2.81801
28,13,version2_vs_version3,15,1,1,2.852285,0.543775,2.806647
28,14,original_vs_version1,15,1,1,5.436495,0.468299,5.405419
28,14,original_vs_version2,15,1,1,5.478884,0.451772,5.408942
28,14,original_vs_version3,15,1,1,5.477131,0.403699,5.464791
28,14,version1_vs_version2,15,1,1,5.438299,0.495326,5.406222
28,14,version1_vs_version3,15,1,1,5.439732,0.435448,5.49367
28,14,version2_vs_version3,15,1,1,5.470498,0.447567,5.360851
28,15,original_vs_version1,15,1,1,2.468465,0.152349,2.430071
28,15,original_vs_version2,15,1,1,2.420342,0.147704,2.435566
28,15,original_vs_version3,15,1,1,2.437268,0.158161,2.455929
28,15,version1_vs_version2,15,1,1,2.43714,0.152927,2.428058
28,15,version1_vs_version3,15,1,1,2.458593,0.165445,2.437977
28,15,version2_vs_version3,15,1,1,2.398186,0.162725,2.427373
28,16,original_vs_version1,15,1,1,1.932778,0.460877,1.834451
28,16,original_vs_version2,15,1,1,1.831678,0.411238,1.742575
28,16,original_vs_version3,15,1,1,1.849351,0.419997,1.755523
28,16,version1_vs_version2,15,1,1,1.90463,0.519942,1.766893
28,16,version1_vs_version3,15,1,1,1.922633,0.532999,1.76907
28,16,version2_vs_version3,15,1,1,1.813148,0.507131,1.734297
28,17,original_vs_version1,15,1,1,3.239663,0.525813,3.0619
28,17,original_vs_version2,15,1,1,3.105344,0.50796,3.044504
28,17,original_vs_version3,15,1,1,3.066274,0.517536,3.01327
28,17,version1_vs_version2,15,1,1,3.185246,0.521038,2.968275
28,17,version1_vs_version3,15,1,1,3.148096,0.538403,2.981064
28,17,version2_vs_version3,15,1,1,3.000499,0.533394,2.928171
28,18,original_vs_version1,15,1,1,1.153991,0.190945,1.142367
28,18,original_vs_version2,15,1,1,1.188729,0.197308,1.175135
28,18,original_vs_version3,15,1,1,1.13921,0.183455,1.161477
28,18,version1_vs_version2,15,1,1,1.183967,0.19736,1.15581
28,18,version1_vs_version3,15,1,1,1.135309,0.189625,1.12513
28,18,version2_vs_version3,15,1,1,1.165887,0.191602,1.191102
28,19,original_vs_version1,15,1,1,2.249269,0.124598,2.2196
28,19,original_vs_version2,15,1,1,2.147573,0.13567,2.142215
28,19,original_vs_version3,15,1,1,2.183718,0.141889,2.18721
28,19,version1_vs_version2,15,1,1,2.194037,0.111943,2.1666
28,19,version1_vs_version3,15,1,1,2.223481,0.119444,2.210801
28,19,version2_vs_version3,15,1,1,2.106603,0.127051,2.099422
28,20,original_vs_version1,15,1,1,5.877446,0.755683,5.734491
28,20,original_vs_version2,15,1,1,5.851579,0.706635,5.794924
28,20,original_vs_version3,15,1,1,5.954092,0.757096,5.577565
28,20,version1_vs_version2,15,1,1,5.819374,0.648522,5.583458
28,20,version1_vs_version3,15,1,1,5.922375,0.702551,5.773915
28,20,version2_vs_version3,15,1,1,5.888628,0.626817,5.612311
28,21,original_vs_version1,15,1,1,4.937101,0.747497,4.805738
28,21,original_vs_version2,15,1,1,4.916304,0.654992,4.920795
28,21,original_vs_version3,15,1,1,4.918242,0.674308,4.843677
28,21,version1_vs_version2,15,1,1,4.896206,0.749239,4.572184
28,21,version1_vs_version3,15,1,1,4.898578,0.772539,4.745388
28,21,version2_vs_version3,15,1,1,4.871915,0.68569,4.701656
28,22,original_vs_version1,15,1,1,2.721414,0.418271,2.71369
28,22,original_vs_version2,15,1,1,2.793966,0.479997,2.864818
28,22,original_vs_version3,15,1,1,2.832467,0.490028,2.749534
28,22,version1_vs_version2,15,1,1,2.599917,0.41108,2.644006
28,22,version1_vs_version3,15,1,1,2.63728,0.427248,2.61202
28,22,version2_vs_version3,15,1,1,2.709535,0.499595,2.57061
28,23,original_vs_version1,15,1,1,5.706466,0.695348,5.616478
28,23,original_vs_version2,15,1,1,5.628291,0.632561,5.505784
28,23,original_vs_version3,15,1,1,5.664653,0.629582,5.844259
28,23,version1_vs_version2,15,1,1,5.704653,0.706793,5.613836
28,23,version1_vs_version3,15,1,1,5.743328,0.725497,5.682813
28,23,version2_vs_version3,15,1,1,5.652721,0.652443,5.72968
28,24,original_vs_version1,15,1,1,4.349681,0.511964,4.414825
28,24,original_vs_version2,15,1,1,4.325168,0.522159,4.32645
28,24,original_vs_version3,15,1,1,4.35232,0.559279,4.367904
28,24,version1_vs_version2,15,1,1,4.350157,0.486573,4.410562
28,24,version1_vs_version3,15,1,1,4.374547,0.519114,4.449357
28,24,version2_vs_version3,15,1,1,4.349675,0.526544,4.303336
28,25,original_vs_version1,15,1,1,5.728986,0.466386,5.60324
28,25,original_vs_version2,15,1,1,5.738032,0.491465,5.58799
28,25,original_vs_version3,15,1,1,5.795017,0.486109,5.628336
28,25,version1_vs_version2,15,1,1,5.667055,0.428657,5.52499
28,25,version1_vs_version3,15,1,1,5.729318,0.413526,5.674393
28,25,version2_vs_version3,15,1,1,5.733253,0.438939,5.640094
28,26,original_vs_version1,15,1,1,4.904304,0.521722,4.800451
28,26,original_vs_version2,15,1,1,4.774135,0.556385,4.576704
28,26,original_vs_version3,15,1,1,4.758285,0.520286,4.645522
28,26,version1_vs_version2,15,1,1,4.83642,0.491459,4.809305
28,26,version1_vs_version3,15,1,1,4.818828,0.462359,4.878652
28,26,version2_vs_version3,15,1,1,4.684046,0.490039,4.507069
28,27,original_vs_version1,15,1,1,3.694124,0.319237,3.649182
28,27,original_vs_version2,15,1,1,3.705532,0.323444,3.682435
28,27,original_vs_version3,15,1,1,3.707627,0.299527,3.729381
28,27,version1_vs_version2,15,1,1,3.723706,0.306708,3.686332
28,27,version1_vs_version3,15,1,1,3.724682,0.299817,3.727525
28,27,version2_vs_version3,15,1,1,3.732374,0.306014,3.801339
28,28,original_vs_version1,15,1,1,7.035788,0.398078,7.158299
28,28,original_vs_version2,15,1,1,7.019268,0.448721,6.941091
28,28,original_vs_version3,15,1,1,6.981751,0.460128,6.970164
28,28,version1_vs_version2,15,1,1,7.148095,0.391276,7.217994
28,28,version1_vs_version3,15,1,1,7.117887,0.429354,7.206765
28,28,version2_vs_version3,15,1,1,7.090391,0.435322,7.183204
28,29,original_vs_version1,15,1,1,8.207737,0.402839,8.23893
28,29,original_vs_version2,15,1,1,8.205322,0.40606,8.292941
28,29,original_vs_version3,15,1,1,8.241626,0.397889,8.27104
28,29,version1_vs_version2,15,1,1,8.164043,0.36139,8.112238
28,29,version1_vs_version3,15,1,1,8.205526,0.340116,8.120343
28,29,version2_vs_version3,15,1,1,8.189692,0.343262,8.16319
28,30,original_vs_version1,15,1,1,2.393539,0.557256,2.151209
28,30,original_vs_version2,15,1,1,2.310594,0.524876,2.192132
28,30,original_vs_version3,15,1,1,2.318802,0.58582,2.131309
28,30,version1_vs_version2,15,1,1,2.388872,0.535234,2.210426
28,30,version1_vs_version3,15,1,1,2.398964,0.587692,2.21027
28,30,version2_vs_version3,15,1,1,2.311739,0.578875,2.071637
28,31,original_vs_version1,15,1,1,1.305771,0.693705,1.081897
28,31,original_vs_version2,15,1,1,1.239022,0.659125,1.081433
28,31,original_vs_version3,15,1,1,1.249223,0.693208,1.087183
28,31,version1_vs_version2,15,1,1,1.295036,0.676425,1.063807
28,31,version1_vs_version3,15,1,1,1.306399,0.71928,1.109577
28,31,version2_vs_version3,15,1,1,1.238113,0.691504,1.075919
28,32,original_vs_version1,15,1,1,3.0787,0.751547,2.840474
28,32,original_vs_version2,15,1,1,2.655865,0.471248,2.586689
28,32,original_vs_version3,15,1,1,2.634093,0.544421,2.46016
28,32,version1_vs_version2,15,1,1,2.95302,0.67209,2.717228
28,32,version1_vs_version3,15,1,1,2.937618,0.732341,2.749153
28,32,version2_vs_version3,15,1,1,2.502037,0.517751,2.457662
28,33,original_vs_version1,15,1,1,2.481991,0.604884,2.210431
28,33,original_vs_version2,15,1,1,2.38543,0.547619,2.374281
28,33,original_vs_version3,15,1,1,2.390652,0.614753,2.259595
28,33,version1_vs_version2,15,1,1,2.397439,0.538506,2.234268
28,33,version1_vs_version3,15,1,1,2.405592,0.621291,2.125198
28,33,version2_vs_version3,15,1,1,2.303534,0.561185,2.28736
28,34,original_vs_version1,15,1,1,0.045477,0.010735,0.044482
28,34,original_vs_version2,15,1,1,0.044296,0.00842,0.043487
28,34,original_vs_version3,15,1,1,0.043611,0.009308,0.041721
28,34,version1_vs_version2,15,1,1,0.044653,0.009522,0.041025
28,34,version1_vs_version3,15,1,1,0.043975,0.010732,0.041773
28,34,version2_vs_version3,15,1,1,0.04265,0.008681,0.042572
28,35,original_vs_version1,15,1,1,6.274904,1.02856,6.67006
28,35,original_vs_version2,15,1,1,5.938416,0.977787,5.771187
28,35,original_vs_version3,15,1,1,5.969101,0.964502,6.263702
28,35,version1_vs_version2,15,1,1,6.309292,1.06417,6.439127
28,35,version1_vs_version3,15,1,1,6.338803,1.095778,6.678819
28,35,version2_vs_version3,15,1,1,6.00387,1.034709,5.972536
28,36,original_vs_version1,15,1,1,3.958808,0.716943,3.908907
28,36,original_vs_version2,15,1,1,3.844387,0.562138,3.726304
28,36,original_vs_version3,15,1,1,3.979203,0.672417,3.757825
28,36,version1_vs_version2,15,1,1,3.861585,0.7198,3.744844
28,36,version1_vs_version3,15,1,1,3.986398,0.821238,3.816581
28,36,version2_vs_version3,15,1,1,3.877718,0.68368,3.75954
28,37,original_vs_version1,15,1,1,4.613483,0.745987,4.347423
28,37,original_vs_version2,15,1,1,4.599394,0.707362,4.498419
28,37,original_vs_version3,15,1,1,4.627738,0.701389,4.543144
28,37,version1_vs_version2,15,1,1,4.518699,0.679626,4.426058
28,37,version1_vs_version3,15,1,1,4.545565,0.679916,4.414128
28,37,version2_vs_version3,15,1,1,4.521644,0.676199,4.368712
28,38,original_vs_version1,15,1,1,4.787479,1.412879,4.820457
28,38,original_vs_version2,15,1,1,4.944647,1.452087,4.827483
28,38,original_vs_version3,15,1,1,4.895846,1.368179,4.724773
28,38,version1_vs_version2,15,1,1,4.714914,1.450673,4.931593
28,38,version1_vs_version3,15,1,1,4.653686,1.369355,4.779395
28,38,version2_vs_version3,15,1,1,4.822704,1.416615,4.872429
28,39,original_vs_version1,15,1,1,4.253468,0.468835,4.259166
28,39,original_vs_version2,15,1,1,4.239256,0.485549,4.255897
28,39,original_vs_version3,15,1,1,4.28902,0.448955,4.310185
28,39,version1_vs_version2,15,1,1,4.258791,0.468231,4.257594
28,39,version1_vs_version3,15,1,1,4.301535,0.428097,4.310714
28,39,version2_vs_version3,15,1,1,4.284306,0.434128,4.272643
29,0,original_vs_version1,15,1,1,3.9252,0.917877,3.877975
29,0,original_vs_version2,15,1,1,3.859034,0.893567,3.835065
29,0,original_vs_version3,15,1,1,3.90546,0.857271,3.865012
29,0,version1_vs_version2,15,1,1,3.863052,0.884053,3.797099
29,0,version1_vs_version3,15,1,1,3.907686,0.856533,3.810088
29,0,version2_vs_version3,15,1,1,3.836521,0.822244,3.761229
29,1,original_vs_version1,15,1,1,2.387144,0.612543,2.282002
29,1,original_vs_version2,15,1,1,2.343496,0.62271,2.212696
29,1,original_vs_version3,15,1,1,2.374012,0.545584,2.277977
29,1,version1_vs_version2,15,1,1,2.354583,0.666327,2.122022
29,1,version1_vs_version3,15,1,1,2.383094,0.588479,2.311834
29,1,version2_vs_version3,15,1,1,2.336414,0.59818,2.170334
29,2,original_vs_version1,15,1,1,4.200463,1.106084,3.965296
29,2,original_vs_version2,15,1,1,4.053608,1.011848,3.844084
29,2,original_vs_version3,15,1,1,4.169304,1.022859,3.893642
29,2,version1_vs_version2,15,1,1,3.977356,0.983199,3.860971
29,2,version1_vs_version3,15,1,1,4.085713,0.965542,3.968291
29,2,version2_vs_version3,15,1,1,3.938821,0.904215,3.843969
29,3,original_vs_version1,15,1,1,2.453742,0.397525,2.464375
29,3,original_vs_version2,15,1,1,2.302422,0.426093,2.231978
29,3,original_vs_version3,15,1,1,2.355654,0.388984,2.330951
29,3,version1_vs_version2,15,1,1,2.426547,0.329434,2.510821
29,3,version1_vs_version3,15,1,1,2.477034,0.323665,2.486994
29,3,version2_vs_version3,15,1,1,2.320245,0.361896,2.31995
29,4,original_vs_version1,15,1,1,3.261038,0.370701,3.434943
29,4,original_vs_version2,15,1,1,3.14202,0.314806,3.224393
29,4,original_vs_version3,15,1,1,3.182042,0.308266,3.258793
29,4,version1_vs_version2,15,1,1,3.268649,0.357891,3.339883
29,4,version1_vs_version3,15,1,1,3.306479,0.348675,3.311478
29,4,version2_vs_version3,15,1,1,3.182115,0.318314,3.219765
29,5,original_vs_version1,15,1,1,4.633089,0.509035,4.513329
29,5,original_vs_version2,15,1,1,4.80749,0.722227,4.754007
29,5,original_vs_version3,15,1,1,4.812189,0.609104,4.839264
29,5,version1_vs_version2,15,1,1,4.392796,0.501488,4.439837
29,5,version1_vs_version3,15,1,1,4.406323,0.402173,4.533213
29,5,version2_vs_version3,15,1,1,4.568279,0.628039,4.524826
29,6,original_vs_version1,15,1,1,3.574329,0.472523,3.619929
29,6,original_vs_version2,15,1,1,3.528669,0.461813,3.355497
29,6,original_vs_version3,15,1,1,3.641707,0.513103,3.555131
29,6,version1_vs_version2,15,1,1,3.457662,0.403849,3.427974
29,6,version1_vs_version3,15,1,1,3.57316,0.494541,3.601881
29,6,version2_vs_version3,15,1,1,3.518817,0.478632,3.409615
29,7,original_vs_version1,15,1,1,3.839105,0.278365,3.845611
29,7,original_vs_version2,15,1,1,4.264044,0.507353,4.295465
29,7,original_vs_version3,15,1,1,4.287215,0.514192,4.31593
29,7,version1_vs_version2,15,1,1,3.598642,0.444921,3.640827
29,7,version1_vs_version3,15,1,1,3.630705,0.466944,3.819912
29,7,version2_vs_version3,15,1,1,4.04058,0.762796,4.289627
29,8,original_vs_version1,15,1,1,6.190156,0.599023,6.055975
29,8,original_vs_version2,15,1,1,6.328441,0.642037,6.312157
29,8,original_vs_version3,15,1,1,6.306014,0.61865,6.311557
29,8,version1_vs_version2,15,1,1,6.086486,0.513127,6.034467
29,8,version1_vs_version3,15,1,1,6.068933,0.494502,6.102525
29,8,version2_vs_version3,15,1,1,6.195459,0.580413,6.169503
29,9,original_vs_version1,15,1,1,3.727957,0.403428,3.85765
29,9,original_vs_version2,15,1,1,3.535937,0.354899,3.480477
29,9,original_vs_version3,15,1,1,3.587517,0.381329,3.633892
29,9,version1_vs_version2,15,1,1,3.65963,0.376193,3.666168
29,9,version1_vs_version3,15,1,1,3.715224,0.404357,3.623964
29,9,version2_vs_version3,15,1,1,3.513287,0.348781,3.579821
29,10,original_vs_version1,15,1,1,4.292319,0.569891,4.409174
29,10,original_vs_version2,15,1,1,4.070717,0.542477,3.919236
29,10,original_vs_version3,15,1,1,4.091391,0.536329,4.029955
29,10,version1_vs_version2,15,1,1,4.34896,0.576708,4.284156
29,10,version1_vs_version3,15,1,1,4.369689,0.597084,4.315543
29,10,version2_vs_version3,15,1,1,4.136052,0.588234,4.219115
29,11,original_vs_version1,15,1,1,4.203174,0.99783,4.311336
29,11,original_vs_version2,15,1,1,4.220317,1.02584,4.293249
29,11,original_vs_version3,15,1,1,4.168916,1.093604,4.12797
29,11,version1_vs_version2,15,1,1,4.160313,0.939195,4.23914
29,11,version1_vs_version3,15,1,1,4.114369,1.027608,4.075014
29,11,version2_vs_version3,15,1,1,4.121116,1.048953,4.02665
29,12,original_vs_version1,15,1,1,2.864164,0.922497,2.532105
29,12,original_vs_version2,15,1,1,2.91674,0.980335,2.534292
29,12,original_vs_version3,15,1,1,2.942838,0.868173,2.617502
29,12,version1_vs_version2,15,1,1,2.792703,0.995211,2.50886
29,12,version1_vs_version3,15,1,1,2.822789,0.890373,2.581256
29,12,version2_vs_version3,15,1,1,2.867919,0.945028,2.641085
29,13,original_vs_version1,15,1,1,4.009183,0.57936,4.109976
29,13,original_vs_version2,15,1,1,4.051107,0.510723,4.123018
29,13,original_vs_version3,15,1,1,4.064049,0.431703,4.052397
29,13,version1_vs_version2,15,1,1,4.104916,0.616384,3.992695
29,13,version1_vs_version3,15,1,1,4.122537,0.538306,4.177428
29,13,version2_vs_version3,15,1,1,4.148831,0.482006,4.14907
29,14,original_vs_version1,15,1,1,2.600189,0.649515,2.362882
29,14,original_vs_version2,15,1,1,2.674669,0.65882,2.505725
29,14,original_vs_version3,15,1,1,2.715783,0.670664,2.705214
29,14,version1_vs_version2,15,1,1,2.626026,0.647801,2.474561
29,14,version1_vs_version3,15,1,1,2.665995,0.660896,2.511489
29,14,version2_vs_version3,15,1,1,2.73477,0.664226,2.504363
29,15,original_vs_version1,15,1,1,4.976193,0.47839,5.089886
29,15,original_vs_version2,15,1,1,4.708067,0.484353,4.679563
29,15,original_vs_version3,15,1,1,4.711869,0.416045,4.641359
29,15,version1_vs_version2,15,1,1,4.977283,0.432799,4.998208
29,15,version1_vs_version3,15,1,1,4.986851,0.402565,4.982629
29,15,version2_vs_version3,15,1,1,4.688848,0.38608,4.657
29,16,original_vs_version1,15,1,1,4.812861,0.281277,4.791099
29,16,original_vs_version2,15,1,1,4.402358,0.300794,4.391907
29,16,original_vs_version3,15,1,1,4.378669,0.260637,4.348601
29,16,version1_vs_version2,15,1,1,4.792658,0.267093,4.795671
29,16,version1_vs_version3,15,1,1,4.783673,0.277278,4.752416
29,16,version2_vs_version3,15,1,1,4.339402,0.280041,4.304957
29,17,original_vs_version1,15,1,1,4.593568,0.316766,4.701741
29,17,original_vs_version2,15,1,1,4.398157,0.279857,4.417987
29,17,original_vs_version3,15,1,1,4.372572,0.284983,4.396498
29,17,version1_vs_version2,15,1,1,4.543797,0.288545,4.597835
29,17,version1_vs_version3,15,1,1,4.519158,0.321858,4.478068
29,17,version2_vs_version3,15,1,1,4.305635,0.268847,4.281992
29,18,original_vs_version1,15,1,1,5.016796,0.169803,5.043556
29,18,original_vs_version2,15,1,1,4.865118,0.23825,4.842094
29,18,original_vs_version3,15,1,1,4.870279,0.25827,4.864107
29,18,version1_vs_version2,15,1,1,5.027023,0.171217,4.972363
29,18,version1_vs_version3,15,1,1,5.038317,0.183778,5.087074
29,18,version2_vs_version3,15,1,1,4.835895,0.224868,4.814158
29,19,original_vs_version1,15,1,1,8.585129,0.351819,8.531944
29,19,original_vs_version2,15,1,1,7.842034,0.643397,7.738393
29,19,original_vs_version3,15,1,1,7.871087,0.58271,7.715842
29,19,version1_vs_version2,15,1,1,8.568287,0.320722,8.529572
29,19,version1_vs_version3,15,1,1,8.605264,0.331779,8.493051
29,19,version2_vs_version3,15,1,1,7.77355,0.53367,7.66769
29,20,original_vs_version1,15,1,1,4.437965,0.53555,4.282204
29,20,original_vs_version2,15,1,1,4.393558,0.512194,4.246027
29,20,original_vs_version3,15,1,1,4.413632,0.496531,4.321754
29,20,version1_vs_version2,15,1,1,4.473244,0.508932,4.406968
29,20,version1_vs_version3,15,1,1,4.492631,0.523096,4.302558
29,20,version2_vs_version3,15,1,1,4.432736,0.451637,4.273877
29,21,original_vs_version1,15,1,1,5.388012,0.526485,5.260226
29,21,original_vs_version2,15,1,1,5.065779,0.553696,5.098151
29,21,original_vs_version3,15,1,1,5.129607,0.550109,4.992041
29,21,version1_vs_version2,15,1,1,5.352639,0.542792,5.175163
29,21,version1_vs_version3,15,1,1,5.423226,0.503,5.398754
29,21,version2_vs_version3,15,1,1,5.090048,0.546247,4.920228
29,22,original_vs_version1,15,1,1,3.508001,0.524684,3.589255
29,22,original_vs_version2,15,1,1,3.440052,0.571954,3.444757
29,22,original_vs_version3,15,1,1,3.427494,0.528984,3.488211
29,22,version1_vs_version2,15,1,1,3.477809,0.487813,3.655412
29,22,version1_vs_version3,15,1,1,3.473645,0.433579,3.5828
29,22,version2_vs_version3,15,1,1,3.394888,0.480138,3.465038
29,23,original_vs_version1,15,1,1,3.749939,0.332019,3.683712
29,23,original_vs_version2,15,1,1,3.706889,0.360325,3.623521
29,23,original_vs_version3,15,1,1,3.762352,0.328715,3.636616
29,23,version1_vs_version2,15,1,1,3.751486,0.273894,3.732614
29,23,version1_vs_version3,15,1,1,3.805641,0.259066,3.750352
29,23,version2_vs_version3,15,1,1,3.744187,0.267647,3.675809
29,24,original_vs_version1,15,1,1,0.149114,0.039734,0.140884
29,24,original_vs_version2,15,1,1,0.131462,0.039975,0.119656
