layer,head,pair,n_rows,n_layers,n_heads,l2_mean_mean,l2_mean_std,l2_mean_median
36,8,gsm8k_orgn_vs_gpqa_orgn,1,1,1,7.815122,,7.815122
36,8,gsm8k_orgn_vs_gpqa_ver1,1,1,1,9.510581,,9.510581
36,8,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,8.010092,,8.010092
36,8,gsm8k_ver1_vs_gpqa_orgn,1,1,1,7.202773,,7.202773
36,8,gsm8k_ver1_vs_gpqa_ver1,1,1,1,8.879084,,8.879084
36,9,gpqa_orgn_vs_gpqa_ver1,1,1,1,6.549768,,6.549768
36,9,gsm8k_orgn_vs_gpqa_orgn,1,1,1,7.688919,,7.688919
36,9,gsm8k_orgn_vs_gpqa_ver1,1,1,1,8.874065,,8.874065
36,9,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,8.310685,,8.310685
36,9,gsm8k_ver1_vs_gpqa_orgn,1,1,1,6.217011,,6.217011
36,9,gsm8k_ver1_vs_gpqa_ver1,1,1,1,7.378863,,7.378863
36,10,gpqa_orgn_vs_gpqa_ver1,1,1,1,27.352973,,27.352973
36,10,gsm8k_orgn_vs_gpqa_orgn,1,1,1,25.213028,,25.213028
36,10,gsm8k_orgn_vs_gpqa_ver1,1,1,1,24.830965,,24.830965
36,10,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,21.393942,,21.393942
36,10,gsm8k_ver1_vs_gpqa_orgn,1,1,1,24.783043,,24.783043
36,10,gsm8k_ver1_vs_gpqa_ver1,1,1,1,24.289106,,24.289106
36,11,gpqa_orgn_vs_gpqa_ver1,1,1,1,27.703949,,27.703949
36,11,gsm8k_orgn_vs_gpqa_orgn,1,1,1,27.865798,,27.865798
36,11,gsm8k_orgn_vs_gpqa_ver1,1,1,1,26.24324,,26.24324
36,11,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,25.05581,,25.05581
36,11,gsm8k_ver1_vs_gpqa_orgn,1,1,1,27.463706,,27.463706
36,11,gsm8k_ver1_vs_gpqa_ver1,1,1,1,25.672105,,25.672105
36,12,gpqa_orgn_vs_gpqa_ver1,1,1,1,12.335288,,12.335288
36,12,gsm8k_orgn_vs_gpqa_orgn,1,1,1,11.557528,,11.557528
36,12,gsm8k_orgn_vs_gpqa_ver1,1,1,1,12.052942,,12.052942
36,12,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,11.772189,,11.772189
36,12,gsm8k_ver1_vs_gpqa_orgn,1,1,1,12.237723,,12.237723
36,12,gsm8k_ver1_vs_gpqa_ver1,1,1,1,12.714641,,12.714641
36,13,gpqa_orgn_vs_gpqa_ver1,1,1,1,4.885489,,4.885489
36,13,gsm8k_orgn_vs_gpqa_orgn,1,1,1,5.289925,,5.289925
36,13,gsm8k_orgn_vs_gpqa_ver1,1,1,1,4.78241,,4.78241
36,13,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,4.185702,,4.185702
36,13,gsm8k_ver1_vs_gpqa_orgn,1,1,1,4.378438,,4.378438
36,13,gsm8k_ver1_vs_gpqa_ver1,1,1,1,3.86422,,3.86422
36,14,gpqa_orgn_vs_gpqa_ver1,1,1,1,6.464932,,6.464932
36,14,gsm8k_orgn_vs_gpqa_orgn,1,1,1,6.25175,,6.25175
36,14,gsm8k_orgn_vs_gpqa_ver1,1,1,1,5.520188,,5.520188
36,14,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,4.977862,,4.977862
36,14,gsm8k_ver1_vs_gpqa_orgn,1,1,1,6.128364,,6.128364
36,14,gsm8k_ver1_vs_gpqa_ver1,1,1,1,5.348813,,5.348813
36,15,gpqa_orgn_vs_gpqa_ver1,1,1,1,33.558686,,33.558686
36,15,gsm8k_orgn_vs_gpqa_orgn,1,1,1,27.705836,,27.705836
36,15,gsm8k_orgn_vs_gpqa_ver1,1,1,1,28.586363,,28.586363
36,15,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,21.57299,,21.57299
36,15,gsm8k_ver1_vs_gpqa_orgn,1,1,1,28.409405,,28.409405
36,15,gsm8k_ver1_vs_gpqa_ver1,1,1,1,27.251179,,27.251179
36,16,gpqa_orgn_vs_gpqa_ver1,1,1,1,12.470846,,12.470846
36,16,gsm8k_orgn_vs_gpqa_orgn,1,1,1,11.353464,,11.353464
36,16,gsm8k_orgn_vs_gpqa_ver1,1,1,1,11.205524,,11.205524
36,16,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,7.765903,,7.765903
36,16,gsm8k_ver1_vs_gpqa_orgn,1,1,1,9.39077,,9.39077
36,16,gsm8k_ver1_vs_gpqa_ver1,1,1,1,9.091077,,9.091077
36,17,gpqa_orgn_vs_gpqa_ver1,1,1,1,15.755886,,15.755886
36,17,gsm8k_orgn_vs_gpqa_orgn,1,1,1,13.931226,,13.931226
36,17,gsm8k_orgn_vs_gpqa_ver1,1,1,1,13.144899,,13.144899
36,17,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,9.555466,,9.555466
36,17,gsm8k_ver1_vs_gpqa_orgn,1,1,1,12.8385,,12.8385
36,17,gsm8k_ver1_vs_gpqa_ver1,1,1,1,11.344459,,11.344459
36,18,gpqa_orgn_vs_gpqa_ver1,1,1,1,16.317536,,16.317536
36,18,gsm8k_orgn_vs_gpqa_orgn,1,1,1,14.527598,,14.527598
36,18,gsm8k_orgn_vs_gpqa_ver1,1,1,1,15.379581,,15.379581
36,18,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,13.238719,,13.238719
36,18,gsm8k_ver1_vs_gpqa_orgn,1,1,1,14.879944,,14.879944
36,18,gsm8k_ver1_vs_gpqa_ver1,1,1,1,14.869843,,14.869843
36,19,gpqa_orgn_vs_gpqa_ver1,1,1,1,27.393818,,27.393818
36,19,gsm8k_orgn_vs_gpqa_orgn,1,1,1,23.485089,,23.485089
36,19,gsm8k_orgn_vs_gpqa_ver1,1,1,1,22.787542,,22.787542
36,19,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,15.787885,,15.787885
36,19,gsm8k_ver1_vs_gpqa_orgn,1,1,1,22.18062,,22.18062
36,19,gsm8k_ver1_vs_gpqa_ver1,1,1,1,20.522035,,20.522035
36,20,gpqa_orgn_vs_gpqa_ver1,1,1,1,1.289632,,1.289632
36,20,gsm8k_orgn_vs_gpqa_orgn,1,1,1,2.837314,,2.837314
36,20,gsm8k_orgn_vs_gpqa_ver1,1,1,1,2.773472,,2.773472
36,20,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,3.039275,,3.039275
36,20,gsm8k_ver1_vs_gpqa_orgn,1,1,1,1.703879,,1.703879
36,20,gsm8k_ver1_vs_gpqa_ver1,1,1,1,1.463457,,1.463457
36,21,gpqa_orgn_vs_gpqa_ver1,1,1,1,1.208589,,1.208589
36,21,gsm8k_orgn_vs_gpqa_orgn,1,1,1,1.152089,,1.152089
36,21,gsm8k_orgn_vs_gpqa_ver1,1,1,1,1.2102,,1.2102
36,21,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,1.211737,,1.211737
36,21,gsm8k_ver1_vs_gpqa_orgn,1,1,1,1.285214,,1.285214
36,21,gsm8k_ver1_vs_gpqa_ver1,1,1,1,1.211974,,1.211974
36,22,gpqa_orgn_vs_gpqa_ver1,1,1,1,18.367874,,18.367874
36,22,gsm8k_orgn_vs_gpqa_orgn,1,1,1,19.042417,,19.042417
36,22,gsm8k_orgn_vs_gpqa_ver1,1,1,1,18.764086,,18.764086
36,22,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,17.498317,,17.498317
36,22,gsm8k_ver1_vs_gpqa_orgn,1,1,1,17.968491,,17.968491
36,22,gsm8k_ver1_vs_gpqa_ver1,1,1,1,16.368414,,16.368414
36,23,gpqa_orgn_vs_gpqa_ver1,1,1,1,8.720859,,8.720859
36,23,gsm8k_orgn_vs_gpqa_orgn,1,1,1,2.804598,,2.804598
36,23,gsm8k_orgn_vs_gpqa_ver1,1,1,1,8.278236,,8.278236
36,23,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,6.889779,,6.889779
36,23,gsm8k_ver1_vs_gpqa_orgn,1,1,1,7.627053,,7.627053
36,23,gsm8k_ver1_vs_gpqa_ver1,1,1,1,9.566856,,9.566856
36,24,gpqa_orgn_vs_gpqa_ver1,1,1,1,2.159869,,2.159869
36,24,gsm8k_orgn_vs_gpqa_orgn,1,1,1,6.080071,,6.080071
36,24,gsm8k_orgn_vs_gpqa_ver1,1,1,1,5.636069,,5.636069
36,24,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,6.41623,,6.41623
36,24,gsm8k_ver1_vs_gpqa_orgn,1,1,1,3.536244,,3.536244
36,24,gsm8k_ver1_vs_gpqa_ver1,1,1,1,2.605649,,2.605649
36,25,gpqa_orgn_vs_gpqa_ver1,1,1,1,10.362954,,10.362954
36,25,gsm8k_orgn_vs_gpqa_orgn,1,1,1,11.764746,,11.764746
36,25,gsm8k_orgn_vs_gpqa_ver1,1,1,1,10.856532,,10.856532
36,25,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,9.916357,,9.916357
36,25,gsm8k_ver1_vs_gpqa_orgn,1,1,1,9.593072,,9.593072
36,25,gsm8k_ver1_vs_gpqa_ver1,1,1,1,8.593083,,8.593083
36,26,gpqa_orgn_vs_gpqa_ver1,1,1,1,8.589715,,8.589715
36,26,gsm8k_orgn_vs_gpqa_orgn,1,1,1,7.268186,,7.268186
36,26,gsm8k_orgn_vs_gpqa_ver1,1,1,1,7.027149,,7.027149
36,26,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,6.030268,,6.030268
36,26,gsm8k_ver1_vs_gpqa_orgn,1,1,1,7.804901,,7.804901
36,26,gsm8k_ver1_vs_gpqa_ver1,1,1,1,7.542922,,7.542922
36,27,gpqa_orgn_vs_gpqa_ver1,1,1,1,11.485269,,11.485269
36,27,gsm8k_orgn_vs_gpqa_orgn,1,1,1,11.931734,,11.931734
36,27,gsm8k_orgn_vs_gpqa_ver1,1,1,1,10.313477,,10.313477
36,27,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,8.874279,,8.874279
36,27,gsm8k_ver1_vs_gpqa_orgn,1,1,1,10.384235,,10.384235
36,27,gsm8k_ver1_vs_gpqa_ver1,1,1,1,8.652417,,8.652417
36,28,gpqa_orgn_vs_gpqa_ver1,1,1,1,6.700663,,6.700663
36,28,gsm8k_orgn_vs_gpqa_orgn,1,1,1,8.168682,,8.168682
36,28,gsm8k_orgn_vs_gpqa_ver1,1,1,1,7.796959,,7.796959
36,28,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,9.733228,,9.733228
36,28,gsm8k_ver1_vs_gpqa_orgn,1,1,1,8.786798,,8.786798
36,28,gsm8k_ver1_vs_gpqa_ver1,1,1,1,8.39113,,8.39113
36,29,gpqa_orgn_vs_gpqa_ver1,1,1,1,8.471477,,8.471477
36,29,gsm8k_orgn_vs_gpqa_orgn,1,1,1,9.475352,,9.475352
36,29,gsm8k_orgn_vs_gpqa_ver1,1,1,1,8.631628,,8.631628
36,29,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,8.316505,,8.316505
36,29,gsm8k_ver1_vs_gpqa_orgn,1,1,1,8.289579,,8.289579
36,29,gsm8k_ver1_vs_gpqa_ver1,1,1,1,7.405847,,7.405847
36,30,gpqa_orgn_vs_gpqa_ver1,1,1,1,7.254899,,7.254899
36,30,gsm8k_orgn_vs_gpqa_orgn,1,1,1,6.76312,,6.76312
36,30,gsm8k_orgn_vs_gpqa_ver1,1,1,1,7.325545,,7.325545
36,30,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,7.784636,,7.784636
36,30,gsm8k_ver1_vs_gpqa_orgn,1,1,1,7.907963,,7.907963
36,30,gsm8k_ver1_vs_gpqa_ver1,1,1,1,8.399461,,8.399461
36,31,gpqa_orgn_vs_gpqa_ver1,1,1,1,25.292513,,25.292513
36,31,gsm8k_orgn_vs_gpqa_orgn,1,1,1,25.425178,,25.425178
36,31,gsm8k_orgn_vs_gpqa_ver1,1,1,1,27.80428,,27.80428
36,31,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,28.186654,,28.186654
36,31,gsm8k_ver1_vs_gpqa_orgn,1,1,1,27.360415,,27.360415
36,31,gsm8k_ver1_vs_gpqa_ver1,1,1,1,29.278208,,29.278208
36,32,gpqa_orgn_vs_gpqa_ver1,1,1,1,15.61517,,15.61517
36,32,gsm8k_orgn_vs_gpqa_orgn,1,1,1,16.230278,,16.230278
36,32,gsm8k_orgn_vs_gpqa_ver1,1,1,1,17.17768,,17.17768
36,32,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,15.556947,,15.556947
36,32,gsm8k_ver1_vs_gpqa_orgn,1,1,1,14.47208,,14.47208
36,32,gsm8k_ver1_vs_gpqa_ver1,1,1,1,15.341846,,15.341846
36,33,gpqa_orgn_vs_gpqa_ver1,1,1,1,6.332171,,6.332171
36,33,gsm8k_orgn_vs_gpqa_orgn,1,1,1,6.773455,,6.773455
36,33,gsm8k_orgn_vs_gpqa_ver1,1,1,1,6.7355,,6.7355
36,33,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,6.221772,,6.221772
36,33,gsm8k_ver1_vs_gpqa_orgn,1,1,1,6.048418,,6.048418
36,33,gsm8k_ver1_vs_gpqa_ver1,1,1,1,5.982656,,5.982656
36,34,gpqa_orgn_vs_gpqa_ver1,1,1,1,12.325297,,12.325297
36,34,gsm8k_orgn_vs_gpqa_orgn,1,1,1,11.761761,,11.761761
36,34,gsm8k_orgn_vs_gpqa_ver1,1,1,1,12.536009,,12.536009
36,34,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,11.38739,,11.38739
36,34,gsm8k_ver1_vs_gpqa_orgn,1,1,1,11.747184,,11.747184
36,34,gsm8k_ver1_vs_gpqa_ver1,1,1,1,12.43292,,12.43292
36,35,gpqa_orgn_vs_gpqa_ver1,1,1,1,6.473652,,6.473652
36,35,gsm8k_orgn_vs_gpqa_orgn,1,1,1,6.692428,,6.692428
36,35,gsm8k_orgn_vs_gpqa_ver1,1,1,1,6.695335,,6.695335
36,35,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,6.475488,,6.475488
36,35,gsm8k_ver1_vs_gpqa_orgn,1,1,1,6.344411,,6.344411
36,35,gsm8k_ver1_vs_gpqa_ver1,1,1,1,6.288165,,6.288165
36,36,gpqa_orgn_vs_gpqa_ver1,1,1,1,1.469898,,1.469898
36,36,gsm8k_orgn_vs_gpqa_orgn,1,1,1,1.579847,,1.579847
36,36,gsm8k_orgn_vs_gpqa_ver1,1,1,1,1.595922,,1.595922
36,36,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,1.372405,,1.372405
36,36,gsm8k_ver1_vs_gpqa_orgn,1,1,1,1.291288,,1.291288
36,36,gsm8k_ver1_vs_gpqa_ver1,1,1,1,1.237255,,1.237255
36,37,gpqa_orgn_vs_gpqa_ver1,1,1,1,2.912633,,2.912633
36,37,gsm8k_orgn_vs_gpqa_orgn,1,1,1,4.162376,,4.162376
36,37,gsm8k_orgn_vs_gpqa_ver1,1,1,1,2.765468,,2.765468
36,37,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,3.108123,,3.108123
36,37,gsm8k_ver1_vs_gpqa_orgn,1,1,1,3.320653,,3.320653
36,37,gsm8k_ver1_vs_gpqa_ver1,1,1,1,1.590774,,1.590774
36,38,gpqa_orgn_vs_gpqa_ver1,1,1,1,9.709066,,9.709066
36,38,gsm8k_orgn_vs_gpqa_orgn,1,1,1,10.21582,,10.21582
36,38,gsm8k_orgn_vs_gpqa_ver1,1,1,1,10.147573,,10.147573
36,38,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,9.287151,,9.287151
36,38,gsm8k_ver1_vs_gpqa_orgn,1,1,1,8.874369,,8.874369
36,38,gsm8k_ver1_vs_gpqa_ver1,1,1,1,7.315591,,7.315591
36,39,gpqa_orgn_vs_gpqa_ver1,1,1,1,12.63269,,12.63269
36,39,gsm8k_orgn_vs_gpqa_orgn,1,1,1,10.714684,,10.714684
36,39,gsm8k_orgn_vs_gpqa_ver1,1,1,1,11.740715,,11.740715
36,39,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,11.28138,,11.28138
36,39,gsm8k_ver1_vs_gpqa_orgn,1,1,1,12.337458,,12.337458
36,39,gsm8k_ver1_vs_gpqa_ver1,1,1,1,13.262943,,13.262943
37,0,gpqa_orgn_vs_gpqa_ver1,1,1,1,12.609539,,12.609539
37,0,gsm8k_orgn_vs_gpqa_orgn,1,1,1,10.505128,,10.505128
37,0,gsm8k_orgn_vs_gpqa_ver1,1,1,1,10.933942,,10.933942
37,0,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,8.226041,,8.226041
37,0,gsm8k_ver1_vs_gpqa_orgn,1,1,1,10.133109,,10.133109
37,0,gsm8k_ver1_vs_gpqa_ver1,1,1,1,10.555388,,10.555388
37,1,gpqa_orgn_vs_gpqa_ver1,1,1,1,11.479699,,11.479699
37,1,gsm8k_orgn_vs_gpqa_orgn,1,1,1,9.87961,,9.87961
37,1,gsm8k_orgn_vs_gpqa_ver1,1,1,1,9.202209,,9.202209
37,1,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,8.057573,,8.057573
37,1,gsm8k_ver1_vs_gpqa_orgn,1,1,1,10.663759,,10.663759
37,1,gsm8k_ver1_vs_gpqa_ver1,1,1,1,9.996984,,9.996984
37,2,gpqa_orgn_vs_gpqa_ver1,1,1,1,11.115042,,11.115042
37,2,gsm8k_orgn_vs_gpqa_orgn,1,1,1,9.803341,,9.803341
37,2,gsm8k_orgn_vs_gpqa_ver1,1,1,1,10.900122,,10.900122
37,2,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,9.841673,,9.841673
37,2,gsm8k_ver1_vs_gpqa_orgn,1,1,1,10.183806,,10.183806
37,2,gsm8k_ver1_vs_gpqa_ver1,1,1,1,11.273579,,11.273579
37,3,gpqa_orgn_vs_gpqa_ver1,1,1,1,8.716665,,8.716665
37,3,gsm8k_orgn_vs_gpqa_orgn,1,1,1,8.568083,,8.568083
37,3,gsm8k_orgn_vs_gpqa_ver1,1,1,1,8.899777,,8.899777
37,3,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,7.674884,,7.674884
37,3,gsm8k_ver1_vs_gpqa_orgn,1,1,1,7.600978,,7.600978
37,3,gsm8k_ver1_vs_gpqa_ver1,1,1,1,7.933523,,7.933523
37,4,gpqa_orgn_vs_gpqa_ver1,1,1,1,15.05647,,15.05647
37,4,gsm8k_orgn_vs_gpqa_orgn,1,1,1,16.363521,,16.363521
37,4,gsm8k_orgn_vs_gpqa_ver1,1,1,1,16.472142,,16.472142
37,4,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,16.406172,,16.406172
37,4,gsm8k_ver1_vs_gpqa_orgn,1,1,1,15.252342,,15.252342
37,4,gsm8k_ver1_vs_gpqa_ver1,1,1,1,15.328892,,15.328892
37,5,gpqa_orgn_vs_gpqa_ver1,1,1,1,14.259341,,14.259341
37,5,gsm8k_orgn_vs_gpqa_orgn,1,1,1,13.102332,,13.102332
37,5,gsm8k_orgn_vs_gpqa_ver1,1,1,1,13.785584,,13.785584
37,5,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,11.999772,,11.999772
37,5,gsm8k_ver1_vs_gpqa_orgn,1,1,1,12.776181,,12.776181
37,5,gsm8k_ver1_vs_gpqa_ver1,1,1,1,13.429119,,13.429119
37,6,gpqa_orgn_vs_gpqa_ver1,1,1,1,11.847621,,11.847621
37,6,gsm8k_orgn_vs_gpqa_orgn,1,1,1,10.705647,,10.705647
37,6,gsm8k_orgn_vs_gpqa_ver1,1,1,1,10.568922,,10.568922
37,6,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,8.952582,,8.952582
37,6,gsm8k_ver1_vs_gpqa_orgn,1,1,1,10.574741,,10.574741
37,6,gsm8k_ver1_vs_gpqa_ver1,1,1,1,10.399876,,10.399876
37,7,gpqa_orgn_vs_gpqa_ver1,1,1,1,14.465832,,14.465832
37,7,gsm8k_orgn_vs_gpqa_orgn,1,1,1,18.827372,,18.827372
37,7,gsm8k_orgn_vs_gpqa_ver1,1,1,1,18.180827,,18.180827
37,7,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,18.699909,,18.699909
37,7,gsm8k_ver1_vs_gpqa_orgn,1,1,1,15.349122,,15.349122
37,7,gsm8k_ver1_vs_gpqa_ver1,1,1,1,14.636884,,14.636884
37,8,gpqa_orgn_vs_gpqa_ver1,1,1,1,13.716647,,13.716647
37,8,gsm8k_orgn_vs_gpqa_orgn,1,1,1,11.976195,,11.976195
37,8,gsm8k_orgn_vs_gpqa_ver1,1,1,1,14.011753,,14.011753
37,8,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,11.883494,,11.883494
37,8,gsm8k_ver1_vs_gpqa_orgn,1,1,1,11.75082,,11.75082
37,8,gsm8k_ver1_vs_gpqa_ver1,1,1,1,13.771601,,13.771601
37,9,gpqa_orgn_vs_gpqa_ver1,1,1,1,18.243216,,18.243216
37,9,gsm8k_orgn_vs_gpqa_orgn,1,1,1,18.090689,,18.090689
37,9,gsm8k_orgn_vs_gpqa_ver1,1,1,1,16.354503,,16.354503
37,9,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,15.095273,,15.095273
37,9,gsm8k_ver1_vs_gpqa_orgn,1,1,1,17.536505,,17.536505
37,9,gsm8k_ver1_vs_gpqa_ver1,1,1,1,15.696033,,15.696033
37,10,gpqa_orgn_vs_gpqa_ver1,1,1,1,24.407665,,24.407665
37,10,gsm8k_orgn_vs_gpqa_orgn,1,1,1,24.186521,,24.186521
37,10,gsm8k_orgn_vs_gpqa_ver1,1,1,1,22.517726,,22.517726
37,10,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,20.799477,,20.799477
37,10,gsm8k_ver1_vs_gpqa_orgn,1,1,1,24.039569,,24.039569
37,10,gsm8k_ver1_vs_gpqa_ver1,1,1,1,21.54732,,21.54732
37,11,gpqa_orgn_vs_gpqa_ver1,1,1,1,23.467467,,23.467467
37,11,gsm8k_orgn_vs_gpqa_orgn,1,1,1,23.528724,,23.528724
37,11,gsm8k_orgn_vs_gpqa_ver1,1,1,1,19.8929,,19.8929
37,11,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,16.141694,,16.141694
37,11,gsm8k_ver1_vs_gpqa_orgn,1,1,1,20.650231,,20.650231
37,11,gsm8k_ver1_vs_gpqa_ver1,1,1,1,15.492796,,15.492796
37,12,gpqa_orgn_vs_gpqa_ver1,1,1,1,20.297789,,20.297789
37,12,gsm8k_orgn_vs_gpqa_orgn,1,1,1,20.74545,,20.74545
37,12,gsm8k_orgn_vs_gpqa_ver1,1,1,1,19.647828,,19.647828
37,12,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,17.721698,,17.721698
37,12,gsm8k_ver1_vs_gpqa_orgn,1,1,1,20.232055,,20.232055
37,12,gsm8k_ver1_vs_gpqa_ver1,1,1,1,17.368935,,17.368935
37,13,gpqa_orgn_vs_gpqa_ver1,1,1,1,12.567409,,12.567409
37,13,gsm8k_orgn_vs_gpqa_orgn,1,1,1,6.414942,,6.414942
37,13,gsm8k_orgn_vs_gpqa_ver1,1,1,1,10.815386,,10.815386
37,13,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,13.297421,,13.297421
37,13,gsm8k_ver1_vs_gpqa_orgn,1,1,1,15.144208,,15.144208
37,13,gsm8k_ver1_vs_gpqa_ver1,1,1,1,18.003396,,18.003396
37,14,gpqa_orgn_vs_gpqa_ver1,1,1,1,21.660913,,21.660913
37,14,gsm8k_orgn_vs_gpqa_orgn,1,1,1,21.595296,,21.595296
37,14,gsm8k_orgn_vs_gpqa_ver1,1,1,1,21.005703,,21.005703
37,14,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,20.111064,,20.111064
37,14,gsm8k_ver1_vs_gpqa_orgn,1,1,1,21.948218,,21.948218
37,14,gsm8k_ver1_vs_gpqa_ver1,1,1,1,20.739118,,20.739118
37,15,gpqa_orgn_vs_gpqa_ver1,1,1,1,8.991374,,8.991374
37,15,gsm8k_orgn_vs_gpqa_orgn,1,1,1,10.988017,,10.988017
37,15,gsm8k_orgn_vs_gpqa_ver1,1,1,1,10.2524,,10.2524
37,15,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,11.019077,,11.019077
37,15,gsm8k_ver1_vs_gpqa_orgn,1,1,1,9.942871,,9.942871
37,15,gsm8k_ver1_vs_gpqa_ver1,1,1,1,9.170704,,9.170704
37,16,gpqa_orgn_vs_gpqa_ver1,1,1,1,13.025014,,13.025014
37,16,gsm8k_orgn_vs_gpqa_orgn,1,1,1,15.658118,,15.658118
37,16,gsm8k_orgn_vs_gpqa_ver1,1,1,1,15.601799,,15.601799
37,16,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,16.534617,,16.534617
37,16,gsm8k_ver1_vs_gpqa_orgn,1,1,1,14.311576,,14.311576
37,16,gsm8k_ver1_vs_gpqa_ver1,1,1,1,14.199084,,14.199084
37,17,gpqa_orgn_vs_gpqa_ver1,1,1,1,9.229074,,9.229074
37,17,gsm8k_orgn_vs_gpqa_orgn,1,1,1,9.430407,,9.430407
37,17,gsm8k_orgn_vs_gpqa_ver1,1,1,1,10.503786,,10.503786
37,17,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,11.169205,,11.169205
37,17,gsm8k_ver1_vs_gpqa_orgn,1,1,1,10.076786,,10.076786
37,17,gsm8k_ver1_vs_gpqa_ver1,1,1,1,11.115854,,11.115854
37,18,gpqa_orgn_vs_gpqa_ver1,1,1,1,8.899095,,8.899095
37,18,gsm8k_orgn_vs_gpqa_orgn,1,1,1,9.333152,,9.333152
37,18,gsm8k_orgn_vs_gpqa_ver1,1,1,1,9.631569,,9.631569
37,18,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,9.275891,,9.275891
37,18,gsm8k_ver1_vs_gpqa_orgn,1,1,1,8.739072,,8.739072
37,18,gsm8k_ver1_vs_gpqa_ver1,1,1,1,9.018074,,9.018074
37,19,gpqa_orgn_vs_gpqa_ver1,1,1,1,7.492554,,7.492554
37,19,gsm8k_orgn_vs_gpqa_orgn,1,1,1,7.892351,,7.892351
37,19,gsm8k_orgn_vs_gpqa_ver1,1,1,1,8.718179,,8.718179
37,19,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,8.675415,,8.675415
37,19,gsm8k_ver1_vs_gpqa_orgn,1,1,1,7.637415,,7.637415
37,19,gsm8k_ver1_vs_gpqa_ver1,1,1,1,8.44469,,8.44469
37,20,gpqa_orgn_vs_gpqa_ver1,1,1,1,2.953888,,2.953888
37,20,gsm8k_orgn_vs_gpqa_orgn,1,1,1,8.725459,,8.725459
37,20,gsm8k_orgn_vs_gpqa_ver1,1,1,1,8.882193,,8.882193
37,20,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,9.177043,,9.177043
37,20,gsm8k_ver1_vs_gpqa_orgn,1,1,1,4.27827,,4.27827
37,20,gsm8k_ver1_vs_gpqa_ver1,1,1,1,3.631971,,3.631971
37,21,gpqa_orgn_vs_gpqa_ver1,1,1,1,15.856111,,15.856111
37,21,gsm8k_orgn_vs_gpqa_orgn,1,1,1,18.373389,,18.373389
37,21,gsm8k_orgn_vs_gpqa_ver1,1,1,1,17.224546,,17.224546
37,21,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,17.031907,,17.031907
37,21,gsm8k_ver1_vs_gpqa_orgn,1,1,1,16.812486,,16.812486
37,21,gsm8k_ver1_vs_gpqa_ver1,1,1,1,12.766134,,12.766134
37,22,gpqa_orgn_vs_gpqa_ver1,1,1,1,10.596159,,10.596159
